N,P,K,temperature,humidity,ph,rainfall,label
10,24,27,19.108198,80.0,6.721538,80.119843,orange
29,48,19,23.582788,55.027457,7.184245,63.77173,lentil
105,17,33,31.158458,82.684505,6.347654,57.821104,muskmelon
106,19,28,29.087206,82.096792,6.118947,50.801137,watermelon
85,22,33,27.423321,68.63804,5.960429,50.945015,watermelon
124,37,34,26.560383,74.950648,6.504629,188.21363,coffee
24,66,30,22.935121,65.857244,6.437044,56.018922,lentil
107,27,25,23.674076,79.668222,5.361312,230.151967,coffee
110,66,50,32.000953,90.174827,6.677965,223.910976,banana
19,31,20,28.6726,57.421682,6.984733,90.905695,mango
25,20,24,27.117446,53.159634,5.509572,86.935417,mango
112,32,24,21.275234,80.034542,6.600937,125.720599,coffee
109,21,55,24.90046,89.735242,6.770278,57.449421,watermelon
40,60,20,26.048199,70.89456,7.114757,73.983024,blackgram
39,57,45,21.754993,50.0,7.752442,67.222695,chickpea
25,19,30,24.897027,60.26768,5.663162,99.899643,pomegranate
30,65,18,31.23611,55.683368,6.047454,116.267126,pigeonpeas
23,58,25,25.401028,79.342626,7.025664,96.106548,mungbean
89,65,34,28.752263,84.523277,6.876051,262.974836,jute
24,48,23,31.496672,40.258448,7.060151,44.831948,mothbeans
20,54,21,28.576511,65.574343,6.754229,62.193005,blackgram
96,17,27,25.570468,86.177017,6.436533,53.227958,watermelon
83,22,36,29.722466,69.209644,6.847278,31.285621,muskmelon
30,40,40,25.963195,70.087879,6.169088,88.315885,grapes
66,48,24,24.235629,63.451621,6.178928,68.063195,maize
10,40,40,18.731926,68.903249,6.533979,96.367202,grapes
82,20,38,27.682557,80.546911,6.800491,28.783281,muskmelon
18,20,15,28.271459,78.937305,7.089224,97.916594,orange
128,50,35,27.288177,78.106972,6.710218,71.771898,cotton
46,61,47,34.078481,89.638687,6.819201,158.284255,papaya
40,57,48,28.393819,76.60851,6.703327,168.451184,papaya
27,40,40,18.0,69.44079,6.045344,83.203869,grapes
33,70,27,24.084359,65.109721,6.570157,46.44427,lentil
34,40,40,19.450742,65.981197,5.78524,124.160773,apple
25,40,40,24.664557,70.464211,5.979177,91.226698,grapes
19,30,23,24.886685,76.288608,6.280293,142.321174,orange
97,27,38,30.223397,75.79317,6.463119,72.775551,watermelon
103,39,41,23.802427,81.706554,5.166542,254.667428,rice
25,18,23,26.65671,66.419052,7.015377,74.178816,pomegranate
25,59,27,19.907733,57.800383,7.532499,70.162713,lentil
20,67,27,27.739804,61.2601,7.11442,98.119261,blackgram
33,40,40,21.77764,80.0,6.836137,117.277285,apple
74,47,47,30.55664,79.509293,7.277509,235.089858,jute
23,71,19,20.697001,55.0,5.984653,64.639878,kidneybeans
126,40,30,29.528131,69.334875,7.283723,90.484609,cotton
106,59,56,26.273773,84.365647,6.975437,110.836475,banana
27,72,45,24.781232,50.0,6.9705,68.161064,chickpea
24,34,18,30.716445,90.698066,5.785356,236.488981,coconut
68,66,43,22.509975,81.355809,6.115069,185.891225,rice
106,20,36,29.632078,83.084018,6.273249,45.180823,watermelon
64,52,43,27.017624,75.21624,6.801388,160.568468,jute
19,10,36,29.750286,70.0,5.809491,81.775972,pomegranate
77,54,44,23.15084,83.371747,5.688513,227.883588,rice
22,17,29,25.474303,63.443856,6.356552,84.677404,pomegranate
23,29,27,26.739496,80.0,6.196629,106.107742,orange
21,50,18,31.853627,57.463501,7.648435,41.913182,mothbeans
103,33,25,27.102104,55.749733,6.911066,139.501317,coffee
13,40,40,28.898426,66.048952,6.190481,71.835963,grapes
27,47,20,25.751027,41.929024,7.163319,68.815602,mothbeans
20,25,30,20.986627,70.0,6.702698,96.690502,pomegranate
26,53,24,29.159979,46.844104,6.053927,46.031495,mothbeans
106,34,36,21.574856,69.637228,6.501232,134.143671,coffee
18,58,18,26.325325,57.633064,7.041722,35.360164,lentil
33,74,45,23.617312,50.0,7.89155,82.167478,chickpea
20,40,40,20.245405,80.0,5.761078,102.039804,apple
52,49,48,27.701556,90.0,6.410309,91.825183,papaya
20,31,23,23.763366,64.9745,6.301952,109.387306,orange
8,120,196,24.066794,82.663967,6.053663,69.818558,grapes
25,51,31,24.476101,64.961411,6.057818,120.76865,pigeonpeas
39,59,18,26.648718,64.070267,6.419672,121.151001,pigeonpeas
63,57,20,25.806629,73.733942,6.321077,88.073749,maize
82,35,35,25.493868,86.970615,7.299076,176.526827,jute
74,64,51,32.674303,81.651587,6.05955,171.622453,papaya
30,23,19,30.388564,80.0,6.335673,91.800107,orange
31,62,25,28.023838,73.235458,6.948949,101.225491,blackgram
25,40,40,31.332053,66.287333,5.89342,60.453357,grapes
89,68,53,32.451665,83.963284,6.700005,215.066904,banana
23,52,17,30.655877,66.465951,6.622603,56.2558,mungbean
15,49,28,28.221983,60.335289,6.216344,61.336768,lentil
65,41,41,23.049266,85.769077,5.4627,239.837098,rice
83,46,40,26.3997,67.700049,6.695887,143.72516,coffee
25,40,40,29.664546,78.368858,6.920334,60.141929,grapes
24,18,23,26.695041,63.570314,6.452429,124.160625,mango
93,65,52,31.833703,90.257157,6.745275,148.173053,banana
32,48,25,35.71446,44.611206,8.257405,62.254404,mothbeans
123,46,45,26.279223,66.795087,6.3848,91.599229,cotton
17,61,20,23.962882,55.0,6.019036,100.283184,kidneybeans
22,40,40,13.664233,80.0,6.586606,121.112276,apple
95,46,45,28.333026,74.280939,7.122258,167.493372,jute
92,62,47,30.237008,77.195366,5.800386,234.613806,banana
38,49,33,32.150901,65.367306,6.770161,147.336403,pigeonpeas
20,22,27,25.39892,65.286675,5.956325,72.785402,pomegranate
25,68,18,21.657179,55.0,6.670896,72.48835,kidneybeans
12,22,35,26.472212,67.110141,6.295495,68.661451,pomegranate
95,11,29,29.744995,83.735135,6.877657,82.123334,watermelon
20,42,22,24.728545,85.0,6.646869,76.044211,mungbean
108,26,26,21.173772,76.207333,5.794297,131.484474,coffee
32,60,23,28.98269,58.323497,6.155351,35.685446,mothbeans
28,47,26,27.797996,55.646111,6.248129,52.483792,mothbeans
12,40,21,27.810701,73.389794,6.650595,63.502985,mungbean
22,27,13,21.727628,74.657706,6.458706,97.409798,orange
83,58,20,26.426479,77.525574,6.894162,83.894868,maize
128,45,39,22.793062,71.950219,6.936689,82.626463,cotton
8,120,201,21.186674,91.134357,6.321152,122.233323,apple
79,51,38,25.346541,87.851241,6.867287,249.377916,rice
115,28,39,26.706276,82.145921,6.194587,51.167371,watermelon
8,26,36,18.783596,87.402477,6.804781,102.518476,pomegranate
29,57,27,32.110886,49.05485,7.102576,65.777965,mothbeans
25,63,16,18.357101,55.0,6.591534,87.803916,kidneybeans
73,53,38,24.996849,75.694289,6.069702,169.6213,jute
23,61,15,25.818288,60.212374,6.781457,79.344316,blackgram
56,53,45,21.959639,50.0,6.531841,59.610163,chickpea
86,26,28,27.578781,72.430998,6.808615,48.747972,watermelon
35,62,17,24.376961,71.875631,7.2956,84.712319,blackgram
35,48,15,27.108181,87.451267,6.981758,55.03724,mungbean
90,34,40,25.712878,71.419843,7.029447,49.465857,muskmelon
33,49,32,27.938211,56.519178,6.279501,50.433132,lentil
87,43,45,27.164976,83.894115,6.609975,270.917307,rice
67,43,32,27.608972,76.889904,6.068294,104.130712,maize
94,46,25,24.652106,69.274474,5.647944,100.811999,maize
22,27,22,29.16084,70.0,7.056728,98.017024,pomegranate
116,26,30,29.70888,70.743535,6.969314,61.753947,watermelon
15,59,29,27.484182,74.475955,6.537151,67.047716,mungbean
10,17,36,31.480322,90.697614,6.163697,130.16607,coconut
28,70,23,26.248437,69.027526,7.48805,75.17004,lentil
13,57,18,29.025466,59.435033,6.52725,41.200342,lentil
96,39,25,23.015768,62.943282,6.349578,98.730181,maize
41,69,44,22.171936,50.0,7.379351,73.44639,chickpea
22,60,24,28.104138,62.470962,5.685176,98.075887,pigeonpeas
94,48,18,25.523269,59.882554,5.912338,66.820055,maize
27,22,27,28.721714,86.823717,6.118294,194.171466,coconut
86,63,45,24.567202,84.577632,5.894115,204.552048,rice
30,52,24,23.491733,61.050781,6.840235,45.014594,lentil
19,32,32,29.769913,49.127513,6.817936,68.490873,mango
30,40,40,14.313719,69.841189,6.447357,121.932596,apple
16,60,22,26.638063,60.172124,7.420587,71.478831,blackgram
104,75,52,27.789151,73.896524,6.387906,218.349801,banana
93,58,35,23.990429,56.349906,7.099934,94.833858,maize
104,22,26,31.886281,70.764316,6.465544,55.263984,muskmelon
97,29,33,25.105191,85.651605,6.073205,63.766953,watermelon
27,19,29,26.367861,76.556845,6.311071,118.614333,orange
100,42,47,21.027616,80.909582,6.821977,233.08337,rice
94,50,22,24.784045,71.081334,6.49387,242.072574,coffee
27,63,21,29.512836,71.968047,6.849527,87.107404,mungbean
21,18,29,30.353141,62.689975,6.938837,107.013838,mango
98,36,27,22.86163,83.616667,6.531302,164.938331,coffee
71,50,25,22.855842,75.026812,6.37944,60.982423,maize
24,55,25,31.453739,47.59051,7.615118,63.450208,mothbeans
84,63,50,25.921923,79.146609,6.628889,218.673499,banana
31,62,45,19.592386,50.0,7.166477,58.42858,chickpea
93,50,27,25.100104,67.158681,6.642998,73.979202,maize
10,33,35,29.20129,82.602728,6.011604,204.667698,coconut
62,48,20,21.701814,60.474705,6.708447,95.713885,maize
18,54,20,24.733045,55.0,6.72048,97.988617,kidneybeans
26,51,25,23.475567,55.232262,6.206792,147.314753,pigeonpeas
43,57,45,21.742625,51.444222,6.757923,57.439615,chickpea
24,50,18,26.142516,65.297155,6.413534,69.128165,lentil
108,25,24,31.302134,86.122584,6.65676,65.870162,watermelon
31,56,21,31.066572,59.247331,6.015247,97.974131,pigeonpeas
24,40,40,28.03058,64.277693,5.583301,73.44187,grapes
53,55,50,35.0,89.452761,6.8105,175.046487,papaya
24,10,22,28.506423,67.914893,7.154639,80.139152,orange
24,40,40,26.661878,72.619008,6.002596,74.335154,grapes
103,45,40,27.5675,87.943655,6.8608,250.37,jute
136,40,30,26.475758,70.692125,6.520624,121.984324,cotton
29,59,16,24.482008,70.180869,6.160129,78.738303,mungbean
21,13,22,24.028463,78.912604,6.714176,120.867771,orange
40,49,45,25.220083,51.876678,7.709691,59.594624,chickpea
116,34,32,26.261616,79.73063,7.21298,90.720313,cotton
82,41,43,24.057885,87.623187,6.544926,155.893367,jute
21,21,24,31.580909,91.289862,6.235658,147.411851,coconut
42,48,54,33.149621,79.283457,7.199925,154.410861,papaya
72,40,35,20.076874,75.584928,6.3074,60.166396,maize
106,50,34,23.385035,67.09437,7.158584,94.95348,cotton
132,37,42,31.258341,62.147817,6.97984,61.326391,cotton
17,40,40,23.438767,73.099802,6.280894,122.931346,apple
14,50,33,26.643297,64.385975,6.649284,134.634782,pigeonpeas
14,20,19,31.838927,61.875719,6.581271,66.833582,mango
25,48,27,26.30044,70.820058,7.267688,55.760377,lentil
24,29,36,24.155344,65.844834,6.648452,57.40565,pomegranate
16,40,40,23.629915,71.339504,6.112289,50.297929,grapes
74,49,37,22.97119,79.498967,7.27784,196.938454,rice
72,56,45,28.601084,82.974938,6.947581,200.592765,jute
109,30,32,30.287337,77.780953,6.379777,32.631475,muskmelon
27,80,15,19.070962,21.210923,5.788387,86.219176,kidneybeans
27,45,24,31.837406,41.584889,7.720797,62.677166,mothbeans
66,58,43,18.416858,50.0,6.207912,86.617191,chickpea
31,55,34,24.771455,55.824855,6.148086,150.0,pigeonpeas
26,53,17,32.987552,58.240673,6.236246,72.571988,blackgram
35,65,28,18.094946,55.0,5.923346,91.456515,kidneybeans
96,76,47,26.847733,81.862316,5.807903,122.545192,banana
100,66,49,27.319249,81.715881,6.331369,180.648216,banana
37,55,31,25.762191,70.578976,7.660287,77.739805,lentil
64,48,45,25.739578,89.57915,6.280552,274.924923,rice
73,47,42,27.463286,88.554791,6.777446,168.85691,papaya
14,29,23,27.239016,83.299894,6.678379,159.470712,coconut
61,72,45,25.862317,50.0,6.431623,58.857694,chickpea
77,63,46,27.239551,77.208085,6.587144,214.616731,banana
18,69,24,29.022664,51.249386,5.578996,124.445247,pigeonpeas
11,59,29,24.727014,51.782162,8.343573,52.068775,mothbeans
24,44,26,30.999393,49.735066,7.377414,62.546395,mothbeans
14,56,26,27.336181,69.611066,6.467276,51.187101,lentil
140,38,15,24.147295,75.882986,6.02144,69.915635,cotton
23,67,25,26.191976,61.847939,6.578881,142.657993,pigeonpeas
77,64,40,30.507081,78.028517,6.152486,186.871535,jute
102,16,32,26.793519,71.691571,6.44602,49.973997,watermelon
48,59,39,28.790921,89.898556,7.187994,186.123178,papaya
19,32,31,31.873394,61.244269,6.921066,78.240722,mango
28,53,27,34.617962,45.248455,7.459195,39.419947,mothbeans
89,80,53,31.484841,80.518172,6.680803,193.467552,banana
94,40,24,24.738658,77.274892,6.672779,96.168997,maize
29,45,23,26.953763,84.825439,6.457402,69.07775,mungbean
30,40,40,27.74941,63.96625,5.831376,57.966938,grapes
84,36,47,26.170271,88.814966,6.147613,184.183099,jute
101,55,23,24.419886,72.308197,6.931966,114.455184,maize
83,42,39,28.524746,77.988959,6.68228,267.941502,rice
115,40,28,22.106825,80.038844,6.007963,247.337633,coffee
29,55,27,28.081686,42.446362,7.424619,49.913223,mothbeans
45,44,51,29.251695,81.829122,6.006476,198.598455,papaya
105,42,26,24.747195,74.528481,7.162011,112.708318,maize
94,21,28,26.926673,65.0,5.690507,134.806952,coffee
24,17,32,29.949261,91.01472,6.654361,172.093488,coconut
103,31,25,27.777249,77.26923,5.658684,125.812846,coffee
111,20,25,27.240572,72.30403,6.240342,53.550537,muskmelon
16,23,21,25.305038,65.268549,6.069633,92.490858,mango
15,40,40,21.987246,69.486877,5.847386,53.575194,grapes
43,53,45,22.130808,50.0,7.66477,62.053995,chickpea
54,68,41,21.032947,50.0,7.464106,76.909719,chickpea
19,7,9,27.255435,91.713694,6.969883,101.139435,orange
24,21,37,23.260858,70.0,6.863367,64.697772,pomegranate
45,59,29,28.447519,48.087639,6.392531,100.965087,pigeonpeas
22,40,40,18.913954,80.0,6.123139,142.496443,apple
102,25,34,29.318253,82.314999,6.931626,61.269053,muskmelon
26,40,40,25.11321,77.201067,6.229588,69.352082,grapes
21,47,29,30.216495,80.593325,7.217317,92.70993,mungbean
15,62,28,25.21773,56.604816,6.492563,96.011234,kidneybeans
21,19,33,32.323853,85.295908,6.612063,149.859409,coconut
22,55,29,26.957342,79.831601,6.927772,55.69002,mungbean
73,55,43,22.231211,84.270171,6.092323,205.006256,rice
89,41,38,31.70561,85.532097,7.248639,239.337821,jute
59,41,41,27.103309,74.057228,7.022311,119.570202,papaya
70,45,57,32.286879,80.576801,6.958561,160.645473,papaya
20,56,17,31.928263,46.701517,7.025632,63.049168,mothbeans
31,62,25,29.933809,63.229861,7.926353,43.843355,mothbeans
22,49,22,28.234947,61.562052,3.711059,72.666664,mothbeans
38,40,40,31.256565,78.242311,6.566032,57.568073,grapes
26,40,40,21.622651,71.315499,6.001529,53.629678,grapes
23,40,40,33.535427,66.189465,6.724721,71.304183,grapes
20,22,32,32.19332,60.004276,6.460516,106.821415,mango
91,75,45,28.911504,73.155598,6.915699,174.380849,banana
95,34,29,21.593292,65.0,6.192802,177.49978,coffee
19,22,32,33.610461,51.772101,6.450431,65.602199,mango
35,58,25,20.411272,54.000503,7.195538,100.893186,pigeonpeas
39,60,21,34.898149,63.599486,6.972977,64.727971,blackgram
33,57,29,29.431454,76.067713,6.603827,56.878913,blackgram
23,40,40,21.567785,65.84391,6.166871,131.886677,apple
21,30,26,20.256307,63.069185,6.402948,76.515282,pomegranate
23,40,40,29.615682,66.282937,5.646709,77.631461,grapes
89,37,22,22.560044,61.434753,5.891379,103.748138,maize
113,25,40,28.034676,65.0,6.243815,213.980966,coffee
31,63,20,29.128499,60.018667,6.59483,68.776075,lentil
35,57,19,18.262516,55.0,5.753956,109.708746,kidneybeans
53,55,43,32.89579,89.275558,6.662588,163.94733,papaya
22,59,21,31.90672,72.50977,6.744582,69.147391,blackgram
18,57,25,21.037939,55.0,6.657284,87.350552,kidneybeans
72,57,20,21.798006,61.373424,5.949296,57.247185,maize
67,47,44,31.956106,75.522053,6.331121,244.768542,jute
107,42,36,24.421941,67.897254,7.66319,102.098311,cotton
96,46,18,26.411066,72.039888,6.512145,71.27022,maize
27,37,18,31.926315,63.492616,6.903191,119.06357,mango
37,40,40,25.289983,75.22357,6.05173,75.394016,grapes
51,65,37,26.01701,81.569176,7.199673,168.623478,papaya
24,58,20,25.669852,65.160235,6.889893,75.847779,lentil
124,44,45,23.250172,61.537277,6.484799,96.822974,cotton
92,53,37,26.640881,87.747975,6.470702,250.910784,rice
62,42,36,22.781338,82.067191,6.43001,248.718323,rice
24,40,40,23.559283,80.0,6.615266,167.392403,apple
43,64,42,24.917431,50.0,6.980901,84.868298,chickpea
23,35,14,22.54234,67.231204,6.76467,134.201546,orange
33,59,18,21.287833,66.291295,7.130381,111.80371,pigeonpeas
29,69,26,23.471337,66.162132,7.501593,42.477652,lentil
30,22,19,29.879709,84.103152,6.114054,210.498727,coconut
27,40,40,22.427336,70.093623,6.131572,79.866477,grapes
80,40,41,29.473369,75.544992,7.244908,246.928131,jute
18,23,32,28.163712,81.258599,6.434562,217.236097,coconut
26,69,21,19.584244,55.0,5.832914,112.327293,kidneybeans
95,51,46,25.41596,73.903183,6.976328,180.833317,jute
69,60,51,29.090867,83.77657,6.639078,179.0222,jute
76,43,39,26.807828,78.832027,6.258322,228.259424,rice
17,55,26,32.644684,55.690339,7.372142,30.095984,mothbeans
77,58,42,24.829418,87.216653,6.81868,179.87968,jute
106,34,37,28.063922,74.964431,6.30903,75.232404,watermelon
10,21,35,29.235974,51.974474,6.463551,85.27146,mango
34,40,40,21.312823,66.52879,6.885317,164.833561,apple
20,60,18,27.294573,64.507397,7.193528,46.118993,lentil
112,46,30,28.600263,78.891053,6.886431,123.878316,cotton
28,44,21,29.371431,54.906254,8.14142,43.163228,mothbeans
26,25,25,31.270326,63.928237,6.234843,99.720892,mango
22,44,17,32.21226,53.248195,8.269042,65.147853,mothbeans
10,27,20,29.228392,50.874222,6.45872,123.773912,mango
85,33,25,23.533515,65.0,5.895208,149.31235,coffee
82,16,28,25.432805,79.58109,7.100659,39.232589,muskmelon
22,47,22,32.528707,77.536895,6.578471,74.230401,mungbean
79,39,41,26.732016,80.051883,6.549114,193.166128,rice
18,50,22,27.244424,51.916516,6.400738,67.405948,mothbeans
93,28,37,32.432325,77.135761,6.120322,55.074088,muskmelon
86,44,44,23.736134,89.683551,5.525681,244.606555,rice
15,56,30,28.929355,54.179259,6.585062,140.424897,pigeonpeas
82,78,46,25.058022,84.973237,5.738679,110.44088,banana
22,55,17,21.836147,55.0,6.634939,103.144031,kidneybeans
79,51,40,30.603238,84.898403,6.940923,137.011239,papaya
28,22,14,30.152944,80.0,7.003574,126.412273,orange
87,57,40,26.308205,79.1419,6.434873,195.447854,rice
94,57,55,26.397317,83.329344,6.856148,218.167938,banana
28,74,21,25.817726,55.0,5.683218,95.574935,kidneybeans
21,22,26,29.215798,61.846867,6.496529,58.804985,pomegranate
94,46,34,27.827198,71.649345,7.030165,122.196206,maize
27,40,40,25.296856,72.093402,6.045538,65.94437,grapes
26,50,30,28.273427,61.890434,6.95341,63.880376,mothbeans
109,12,35,31.407312,70.379108,5.830233,62.844681,watermelon
96,22,29,24.080417,81.020042,6.510399,174.578425,coffee
21,59,22,26.291583,43.020677,8.091464,47.819145,mothbeans
94,54,47,31.264535,73.431662,6.437712,206.78932,banana
91,77,44,28.218729,74.371739,6.385623,226.126061,banana
107,39,32,29.212754,67.909523,6.624694,69.361014,cotton
76,44,31,25.75864,76.065635,6.143316,90.076838,maize
15,40,40,28.975283,66.077117,6.256487,71.571752,grapes
96,66,50,27.773401,79.031028,6.444878,150.765895,banana
16,40,40,15.815526,80.0,6.141001,110.909853,apple
113,34,45,25.288084,76.106137,6.638281,125.402263,cotton
23,56,28,30.813584,70.403922,7.405676,103.322168,blackgram
104,29,39,27.545626,75.146901,6.028496,152.745395,coffee
17,46,19,28.349861,61.544503,6.666343,44.297907,mothbeans
79,60,31,24.914503,69.294588,5.632277,95.381502,maize
97,43,51,24.162302,87.399036,6.245152,203.506541,jute
14,40,40,27.750102,61.637245,6.302007,87.40168,grapes
88,51,41,23.157251,86.143561,6.473809,233.208832,rice
23,56,22,20.774852,66.644951,6.691717,75.043043,lentil
49,50,55,30.754252,88.919581,6.045081,122.227423,papaya
121,54,30,28.270728,77.579378,6.297352,101.386055,cotton
121,35,30,25.650437,71.859183,6.96369,99.721578,cotton
26,56,45,22.02466,50.0,6.292093,67.698834,chickpea
30,51,28,24.366568,57.569081,7.207693,34.358314,lentil
25,40,40,13.782898,68.469894,6.202695,135.467995,apple
125,56,34,24.099676,63.357569,6.564241,100.120188,cotton
37,20,29,26.52496,93.35961,6.768309,136.037574,coconut
38,135,203,23.761218,93.661643,5.965551,100.825956,apple
21,13,24,30.69792,91.305859,6.18762,245.728294,coconut
102,32,47,23.89739,73.05466,5.972292,255.09646,coffee
35,51,27,21.905363,66.61223,7.194894,49.166444,lentil
88,46,47,30.909322,77.121745,6.223166,257.427032,jute
26,40,40,15.370258,69.449017,6.436546,102.725826,apple
