nitrogen,phosphorus,potassium,ph,moisture,temperature,soil_health
26.61,67.45,62.56,7.48,14.91,29.34,Moderate
134.67,39.69,57.89,6.39,58.24,15.95,Moderate
34.36,20.76,27.69,4.95,41.36,20.3,Moderate
89.14,9.08,16.5,7.28,15.02,27.88,Poor
15.28,91.12,148.21,7.94,10.0,35.63,Poor
78.42,33.74,96.92,7.6,22.71,36.33,Moderate
51.03,87.4,109.91,5.27,58.18,28.95,Moderate
133.21,91.3,98.45,6.31,46.64,27.15,Healthy
120.05,71.99,145.48,8.36,29.21,35.69,Moderate
67.19,73.56,133.84,7.65,34.39,27.33,Moderate
60.57,20.7,37.69,5.86,23.89,28.79,Moderate
51.68,42.62,148.25,6.94,47.46,16.05,Moderate
103.12,78.51,68.38,6.46,62.56,30.36,Healthy
38.89,78.24,13.42,5.62,37.99,39.95,Moderate
92.6,42.91,59.73,4.69,74.16,31.18,Healthy
88.35,92.6,133.53,6.18,51.0,18.28,Moderate
115.09,49.41,49.69,6.19,52.95,41.57,Healthy
104.62,40.38,79.36,5.25,20.86,17.04,Moderate
117.0,85.76,70.77,7.31,42.85,18.91,Healthy
15.19,52.01,117.14,7.2,44.2,17.65,Moderate
54.31,32.85,126.36,4.64,38.07,21.7,Moderate
98.67,43.51,6.18,8.36,18.28,25.79,Poor
83.19,81.12,131.76,6.49,18.41,28.61,Moderate
20.03,8.88,103.21,7.24,13.36,36.38,Poor
99.27,26.45,20.3,7.93,27.8,39.15,Moderate
64.18,50.21,7.79,7.91,33.79,20.32,Moderate
90.02,12.8,92.8,5.18,48.03,29.77,Moderate
38.62,30.52,88.44,5.09,10.3,22.28,Moderate
12.12,57.79,104.2,7.9,56.44,34.21,Moderate
45.87,45.65,93.67,7.33,56.89,21.62,Healthy
63.27,22.78,128.04,5.81,76.52,34.5,Moderate
89.29,51.1,85.55,5.42,52.41,15.53,Healthy
15.71,70.91,74.86,7.62,17.57,35.35,Moderate
125.08,13.61,9.05,6.27,76.6,22.18,Poor
128.51,35.92,93.06,5.78,59.01,17.59,Moderate
49.78,5.69,131.11,7.91,14.49,23.99,Poor
33.19,91.07,48.15,6.5,80.0,21.27,Moderate
143.87,59.19,78.61,8.37,14.9,29.25,Poor
75.71,73.64,108.48,8.08,50.37,39.47,Moderate
71.9,94.12,21.66,6.79,10.0,24.45,Moderate
136.93,41.37,62.43,8.15,52.05,18.72,Moderate
70.42,69.76,120.35,8.05,46.18,24.0,Healthy
66.76,42.61,65.19,6.2,27.61,23.04,Healthy
20.11,54.88,64.88,4.75,55.95,34.23,Moderate
50.01,84.47,134.54,7.1,51.88,17.94,Moderate
26.36,31.99,129.46,5.6,21.79,29.41,Moderate
116.61,26.73,112.74,7.05,72.82,24.45,Healthy
16.94,11.04,32.26,5.94,78.55,21.51,Poor
45.08,68.33,136.06,7.08,61.58,15.89,Moderate
130.87,87.5,138.09,5.25,44.73,28.74,Moderate
75.91,20.98,36.73,5.98,59.5,37.51,Moderate
104.14,50.27,110.83,6.18,17.21,28.26,Healthy
114.27,55.0,45.28,6.99,38.53,35.95,Healthy
21.26,89.21,18.07,8.32,56.67,36.41,Poor
141.85,79.31,50.63,7.91,75.56,41.31,Moderate
23.85,15.26,45.39,4.52,76.94,31.3,Poor
38.63,97.77,79.98,5.57,60.24,27.74,Moderate
70.02,57.73,127.72,4.5,69.21,29.81,Moderate
103.8,87.2,54.18,7.17,22.95,39.48,Moderate
65.18,74.9,131.09,5.34,22.96,41.14,Moderate
90.36,16.24,59.88,6.59,19.61,35.04,Moderate
117.89,25.12,54.43,6.85,13.35,20.29,Healthy
41.17,93.08,136.79,7.84,78.79,35.48,Poor
22.33,76.66,134.49,7.25,30.32,22.11,Moderate
10.0,64.85,67.21,6.26,80.0,33.8,Moderate
61.61,48.32,23.04,4.58,79.59,38.67,Poor
81.85,27.32,106.45,7.87,30.43,39.66,Moderate
65.74,58.88,27.12,5.73,23.64,18.53,Moderate
81.24,99.83,48.63,5.42,57.75,29.9,Healthy
33.51,75.38,118.78,5.05,37.54,39.11,Poor
10.06,33.0,146.58,7.18,24.83,36.37,Moderate
16.86,71.13,112.47,5.7,28.17,19.21,Moderate
17.25,20.04,94.77,7.53,73.36,17.54,Moderate
101.69,76.73,28.16,5.75,60.28,27.29,Moderate
111.48,60.17,22.14,4.84,53.53,17.46,Moderate
100.74,49.13,38.9,6.85,12.59,15.01,Moderate
133.66,92.39,121.14,5.12,16.71,28.0,Poor
120.08,59.77,9.1,5.01,65.02,28.87,Moderate
83.82,94.63,29.75,4.56,35.01,32.06,Moderate
21.75,5.0,150.0,7.12,30.18,30.57,Poor
45.33,7.31,50.22,4.97,36.17,20.99,Moderate
70.79,29.24,96.99,6.51,18.75,36.49,Healthy
129.48,49.27,6.07,6.5,27.76,26.82,Moderate
68.45,41.99,23.26,7.06,21.81,15.66,Moderate
36.54,44.58,137.67,5.22,12.79,22.6,Poor
99.0,79.43,84.94,5.71,61.49,27.63,Healthy
42.74,79.94,11.98,6.83,47.43,15.89,Moderate
63.57,69.7,121.71,5.54,67.83,41.26,Moderate
34.68,15.54,80.82,6.56,51.13,35.64,Moderate
46.99,66.02,9.65,6.5,16.54,19.51,Moderate
148.94,84.97,61.08,8.09,40.27,18.27,Poor
53.29,20.54,20.4,6.2,32.0,41.71,Moderate
10.0,72.7,134.24,4.69,68.87,19.52,Poor
140.46,71.01,98.65,4.93,16.1,21.93,Poor
84.66,42.36,70.91,5.3,18.09,20.83,Healthy
89.69,37.4,48.68,7.84,41.76,29.61,Healthy
107.35,53.13,120.14,5.66,60.32,15.42,Moderate
17.1,64.52,150.0,8.23,15.88,25.64,Poor
116.12,59.7,107.22,6.61,65.79,27.97,Healthy
146.25,89.8,51.41,4.59,53.57,26.46,Poor
51.5,18.72,137.85,5.7,47.09,42.0,Moderate
59.04,5.63,133.26,6.9,67.22,26.75,Moderate
74.25,72.72,112.92,7.92,34.94,23.78,Moderate
140.01,93.63,126.04,4.6,35.48,27.84,Poor
55.89,59.52,10.34,5.89,61.02,18.78,Moderate
87.03,79.25,22.07,4.84,79.12,39.28,Poor
19.54,48.03,62.06,7.0,24.12,41.34,Moderate
50.75,31.36,80.32,4.71,24.77,15.54,Moderate
111.92,32.52,5.0,5.01,23.99,16.1,Poor
144.83,25.36,30.34,8.28,76.49,19.03,Poor
107.78,83.02,62.41,6.32,45.53,31.04,Healthy
43.94,27.84,13.26,7.76,51.52,15.11,Moderate
108.2,41.21,88.29,5.47,20.69,27.52,Healthy
87.34,57.25,51.47,6.39,37.44,27.53,Healthy
38.85,66.78,102.18,7.95,32.27,36.02,Moderate
14.83,5.17,76.62,6.37,40.18,30.53,Moderate
100.58,72.74,116.56,6.45,51.54,41.27,Moderate
125.41,59.19,95.81,6.6,75.4,25.94,Healthy
80.64,56.64,33.72,7.34,70.33,37.16,Moderate
30.38,10.14,121.49,4.95,40.41,26.05,Poor
19.05,87.09,134.08,7.85,48.91,29.5,Poor
107.1,77.19,37.07,8.33,45.22,22.09,Healthy
42.77,14.7,17.5,5.3,55.41,25.89,Poor
40.97,81.94,62.58,8.11,18.35,34.27,Moderate
130.1,84.21,81.32,7.36,29.11,25.35,Moderate
149.34,52.06,102.7,8.45,29.81,26.94,Moderate
26.57,10.12,110.13,5.24,65.33,40.9,Poor
21.77,51.24,35.52,6.3,25.72,19.4,Moderate
57.93,89.89,139.47,6.49,31.47,28.03,Moderate
34.11,97.65,64.14,5.99,20.36,41.75,Moderate
37.36,52.89,108.44,5.53,40.5,20.6,Moderate
79.91,32.3,90.6,8.16,57.73,41.15,Moderate
84.06,10.63,141.52,5.07,13.83,16.23,Poor
124.1,95.53,100.32,8.4,73.07,19.99,Poor
103.09,77.46,60.21,7.66,32.79,19.0,Moderate
21.73,88.76,35.87,7.9,19.75,41.56,Poor
14.51,38.17,72.84,7.23,19.87,37.37,Moderate
78.94,77.29,61.57,6.64,14.05,19.72,Moderate
37.29,93.74,149.51,6.76,48.96,40.97,Poor
133.24,71.61,16.68,7.26,46.02,25.53,Moderate
107.27,67.43,137.41,6.67,15.16,34.29,Moderate
143.44,35.9,85.89,7.31,23.95,27.01,Healthy
142.19,54.81,53.61,7.82,13.58,18.08,Moderate
73.97,37.29,12.2,5.04,75.47,41.84,Poor
137.45,24.24,83.6,7.31,76.7,31.47,Moderate
15.85,33.65,37.86,5.02,74.7,18.4,Moderate
21.72,100.0,98.76,7.23,16.25,39.27,Poor
16.34,60.97,64.97,6.42,39.3,32.57,Healthy
84.5,59.27,129.84,6.83,22.35,39.83,Moderate
80.21,45.68,118.2,6.66,23.15,24.54,Healthy
110.63,31.99,45.16,5.79,18.99,18.19,Moderate
127.24,13.09,30.83,6.24,53.68,15.24,Moderate
48.36,70.78,88.5,4.95,63.93,23.82,Moderate
49.8,97.83,121.18,7.52,43.2,22.13,Moderate
136.7,31.6,94.47,7.21,58.07,27.91,Healthy
90.58,43.6,116.44,5.42,63.78,22.2,Healthy
137.13,94.6,56.92,5.18,23.11,17.54,Poor
130.25,80.81,85.26,8.35,39.18,36.0,Moderate
28.58,82.09,31.88,5.38,70.1,38.61,Moderate
86.1,70.97,26.33,7.24,71.37,42.0,Moderate
59.8,6.33,43.45,5.63,49.0,26.04,Moderate
52.51,67.78,23.47,7.82,68.16,28.2,Moderate
27.05,29.87,91.7,6.35,51.88,38.63,Moderate
150.0,80.92,35.93,6.98,30.61,16.27,Moderate
90.73,8.98,146.04,6.3,65.78,25.19,Moderate
128.7,12.96,11.81,5.6,43.31,39.17,Poor
24.23,11.03,133.68,4.76,27.61,18.86,Poor
46.91,21.0,25.07,5.13,61.09,34.33,Moderate
142.04,19.56,63.28,4.97,68.94,21.19,Moderate
25.21,58.22,106.82,6.16,52.09,38.85,Moderate
120.34,30.81,15.77,6.86,13.63,34.03,Moderate
82.18,78.96,7.57,6.75,20.4,22.91,Moderate
41.37,11.83,66.12,5.7,48.12,27.39,Moderate
94.21,74.77,121.0,5.21,71.95,26.61,Moderate
109.33,96.92,103.05,7.88,77.91,23.74,Moderate
111.17,7.22,141.32,5.46,36.73,37.9,Moderate
19.19,36.78,109.64,6.17,80.0,15.81,Poor
112.22,36.35,20.09,6.54,76.78,33.74,Moderate
24.59,31.89,114.55,7.52,13.28,30.24,Moderate
120.46,55.4,13.86,8.0,52.07,31.22,Moderate
75.31,5.23,48.91,7.18,72.09,30.5,Healthy
98.36,53.53,145.0,6.38,69.88,20.43,Healthy
31.87,70.49,56.33,7.68,20.07,24.68,Moderate
66.75,71.2,42.86,7.1,38.34,15.63,Healthy
28.15,94.68,23.57,6.33,28.62,32.52,Moderate
88.84,38.42,115.64,7.09,11.57,32.19,Moderate
38.59,26.64,10.69,5.96,44.21,17.52,Moderate
145.99,10.47,56.43,5.35,23.2,28.68,Moderate
52.01,72.06,53.56,5.51,54.23,35.55,Moderate
121.74,72.9,35.86,6.92,17.0,27.84,Healthy
23.03,17.3,18.03,5.74,11.6,34.26,Poor
95.44,64.78,86.35,5.39,53.03,19.56,Healthy
147.84,43.74,118.83,4.68,23.72,16.29,Poor
32.43,25.0,83.42,5.31,64.51,31.73,Moderate
128.7,63.0,90.43,5.84,39.78,38.62,Moderate
63.61,61.65,52.6,6.17,16.55,35.75,Healthy
28.16,28.01,91.08,4.8,50.65,29.75,Moderate
145.27,32.31,80.19,7.36,52.97,40.26,Moderate
31.67,61.29,11.32,4.63,40.2,24.86,Poor
70.08,91.31,117.51,7.91,17.63,35.93,Moderate
105.35,21.99,98.49,6.36,68.78,28.09,Healthy
49.78,9.52,102.77,7.47,70.41,38.64,Moderate
81.28,98.12,23.65,6.81,13.58,23.67,Moderate
12.31,29.9,88.19,6.84,35.73,21.66,Healthy
15.12,63.24,130.6,4.8,23.78,33.6,Poor
68.26,60.47,89.85,4.53,10.68,27.71,Moderate
42.43,100.0,139.64,5.42,33.47,26.98,Moderate
81.66,53.54,139.87,4.54,46.55,34.73,Moderate
83.65,43.62,77.04,5.2,70.38,16.61,Moderate
88.16,6.39,27.82,6.0,53.7,19.47,Moderate
11.0,52.5,93.8,5.26,20.41,18.35,Moderate
73.53,36.84,125.3,7.53,37.06,23.07,Healthy
105.97,65.79,75.53,8.36,46.13,37.93,Healthy
105.74,75.67,110.14,5.74,70.11,31.19,Moderate
36.96,51.54,123.24,5.93,32.8,27.07,Moderate
21.51,75.93,64.39,6.32,59.81,29.37,Healthy
21.21,89.38,144.08,4.67,76.52,22.55,Poor
110.0,59.36,101.58,7.36,67.11,33.35,Moderate
46.43,12.13,54.89,6.17,37.59,34.62,Moderate
119.61,28.6,92.57,5.08,33.55,34.43,Moderate
30.43,69.25,131.09,7.89,30.93,18.36,Moderate
18.0,63.1,35.97,6.95,29.98,41.03,Moderate
106.55,55.0,21.53,5.44,26.2,31.58,Moderate
83.59,7.62,72.56,6.86,17.04,41.49,Poor
90.83,54.75,42.64,8.5,22.63,27.6,Moderate
132.45,21.79,18.85,6.93,68.56,40.16,Moderate
85.66,17.38,97.69,7.56,48.67,26.89,Healthy
83.43,55.59,51.3,7.7,17.73,23.13,Healthy
43.02,83.99,58.38,5.68,36.03,27.38,Moderate
54.42,85.88,145.17,4.64,17.93,32.1,Poor
17.1,51.11,97.21,5.68,38.69,29.56,Healthy
72.9,74.32,141.75,8.33,69.31,31.86,Moderate
60.98,67.97,51.83,6.28,25.01,31.89,Healthy
91.11,64.43,87.71,5.24,60.61,16.98,Healthy
137.37,88.98,63.04,8.18,17.0,15.0,Poor
130.08,62.37,133.82,5.85,31.45,23.72,Moderate
72.36,94.67,100.76,7.28,66.25,21.46,Moderate
138.11,35.72,113.51,7.27,67.0,28.44,Moderate
44.18,41.75,21.96,6.1,44.28,39.1,Moderate
52.2,35.86,9.74,7.81,69.09,20.36,Moderate
136.56,50.98,98.46,5.94,31.91,28.93,Moderate
98.43,5.0,138.25,7.95,56.07,29.75,Moderate
99.25,34.27,120.09,5.1,75.51,24.19,Moderate
53.99,59.99,130.13,4.52,25.29,33.66,Moderate
99.32,56.29,42.59,6.87,62.61,23.93,Healthy
106.85,18.16,131.67,5.31,11.53,26.88,Moderate
27.04,57.4,132.57,7.53,77.88,24.56,Poor
59.81,42.06,134.93,6.22,10.0,39.78,Poor
23.84,83.23,147.3,4.77,59.09,38.7,Poor
99.16,51.99,9.85,7.05,63.17,19.31,Healthy
57.55,29.19,134.83,6.22,28.56,34.64,Moderate
32.24,70.89,92.44,7.46,15.34,25.05,Moderate
113.54,73.82,112.01,4.8,14.43,24.75,Moderate
139.71,9.43,39.73,5.37,13.46,33.28,Poor
72.52,59.7,105.92,7.73,10.99,37.07,Moderate
139.0,49.48,120.08,5.77,60.1,30.27,Moderate
124.42,16.93,83.26,6.56,37.19,40.67,Moderate
67.79,19.83,17.51,7.01,77.84,38.88,Poor
123.0,28.6,100.32,6.99,16.0,42.0,Moderate
35.29,53.13,53.86,7.89,16.0,26.79,Moderate
67.27,38.42,40.13,6.09,51.95,20.3,Healthy
124.75,11.06,13.1,5.87,50.17,15.45,Poor
51.78,76.02,136.77,6.98,62.07,23.55,Moderate
85.91,16.58,109.22,7.16,22.35,22.58,Moderate
56.4,27.8,41.28,7.23,39.7,26.4,Healthy
81.52,15.37,70.87,6.24,23.6,16.77,Moderate
107.91,73.18,10.48,5.39,12.36,28.0,Moderate
42.16,71.37,104.08,5.69,65.55,23.41,Moderate
121.08,78.76,25.65,6.7,39.59,41.77,Moderate
65.25,15.41,53.17,8.29,14.49,20.94,Poor
130.34,40.93,128.5,5.47,53.31,40.02,Moderate
131.38,95.29,126.52,6.82,61.96,28.27,Moderate
118.38,91.97,24.79,7.12,23.89,22.48,Moderate
129.38,85.8,78.26,7.37,29.99,24.42,Moderate
144.11,76.6,94.67,6.19,16.0,26.94,Moderate
100.26,89.71,89.43,8.42,35.55,21.09,Moderate
132.67,56.4,109.29,4.69,73.3,20.9,Moderate
24.03,90.73,67.53,5.82,54.73,28.91,Moderate
94.97,62.41,29.66,5.75,42.77,25.59,Healthy
134.83,66.82,123.64,6.7,26.12,38.12,Moderate
64.27,17.33,92.62,7.39,44.93,16.4,Healthy
135.49,37.35,22.18,7.01,61.92,28.18,Healthy
102.78,97.75,68.42,8.34,56.61,31.63,Moderate
54.07,40.48,96.3,4.79,76.02,19.56,Moderate
136.66,83.28,8.63,4.59,52.22,19.04,Poor
15.78,35.55,58.12,5.51,32.79,33.41,Moderate
72.06,31.67,46.4,5.2,21.2,33.16,Moderate
126.05,51.16,112.62,5.97,68.33,37.77,Moderate
128.23,90.47,24.06,6.01,54.77,37.18,Moderate
86.92,92.09,5.55,8.0,47.75,19.08,Poor
19.83,71.04,115.16,7.03,50.36,16.7,Moderate
140.18,79.76,112.05,5.36,67.08,24.76,Moderate
78.65,87.58,59.25,5.96,55.59,16.13,Moderate
15.3,40.16,78.63,7.29,78.98,41.24,Poor
71.19,76.8,137.25,6.57,30.61,16.53,Moderate
43.72,60.81,98.0,6.95,18.25,37.45,Moderate
25.4,73.5,33.93,5.96,30.55,28.24,Moderate
103.37,68.36,147.06,8.33,55.92,36.84,Moderate
123.27,84.69,120.26,5.33,54.28,35.43,Moderate
16.59,52.49,77.06,4.51,61.68,17.42,Moderate
29.19,90.61,82.39,5.83,22.69,15.62,Poor
125.67,76.67,101.79,5.5,42.75,23.55,Moderate
114.93,32.65,22.96,8.1,69.79,16.45,Moderate
99.12,71.63,42.06,8.43,75.59,35.51,Moderate
40.46,25.9,101.11,7.59,64.95,38.51,Moderate
25.63,6.07,54.76,4.55,40.54,31.12,Poor
140.23,82.98,68.59,5.84,74.24,22.61,Moderate
106.21,18.79,26.78,7.51,78.6,28.51,Moderate
93.27,31.0,71.49,7.33,56.36,27.54,Healthy
138.43,71.59,43.01,5.61,68.36,27.13,Moderate
39.72,40.02,51.94,6.19,13.78,17.49,Moderate
41.23,88.48,132.65,6.93,80.0,25.35,Poor
67.94,87.19,98.24,4.53,38.02,26.34,Moderate
70.07,59.4,149.61,6.59,24.79,28.75,Healthy
20.82,22.12,28.92,7.55,53.54,20.88,Moderate
90.92,93.29,21.81,5.13,49.68,24.18,Moderate
24.79,82.09,40.05,8.15,64.31,17.19,Moderate
28.35,87.21,56.75,5.95,66.38,23.73,Moderate
88.96,33.81,51.41,5.49,43.13,28.17,Healthy
71.87,52.91,111.96,5.38,71.92,35.35,Moderate
123.18,25.47,126.39,5.63,79.07,21.41,Moderate
50.64,10.5,119.03,6.12,33.09,23.29,Moderate
30.96,49.0,106.49,8.41,40.87,15.0,Poor
148.35,48.42,8.95,7.9,74.21,29.81,Moderate
66.03,56.92,75.25,4.86,26.69,29.64,Healthy
112.67,75.15,111.67,4.68,12.37,25.23,Moderate
145.12,80.58,70.88,4.59,23.97,27.44,Moderate
44.72,71.77,15.75,8.37,78.66,34.26,Poor
91.6,30.75,119.84,7.29,78.06,25.27,Healthy
58.57,94.47,43.37,6.65,68.65,33.46,Moderate
145.18,89.34,44.99,7.77,56.35,28.82,Moderate
18.93,64.36,26.65,7.85,30.05,19.09,Moderate
65.17,93.77,13.56,7.13,26.91,31.95,Moderate
68.53,66.92,46.56,5.97,16.89,17.8,Healthy
109.44,5.62,43.44,6.76,73.15,40.97,Moderate
136.48,22.09,133.76,7.61,37.15,21.61,Moderate
132.86,97.29,84.64,7.35,49.67,17.47,Moderate
101.02,62.41,24.35,5.13,55.6,40.8,Moderate
68.97,71.99,126.6,5.34,59.34,31.35,Healthy
144.91,67.3,91.7,8.12,35.31,28.31,Moderate
15.18,84.69,47.04,6.3,27.99,38.85,Poor
79.76,64.31,127.92,7.31,17.14,24.91,Moderate
72.94,83.51,14.51,6.92,34.75,22.79,Moderate
88.07,47.18,41.78,7.49,44.33,16.13,Healthy
10.0,91.26,54.89,7.16,16.74,32.15,Poor
97.26,69.91,136.81,6.45,22.16,27.68,Healthy
84.67,77.27,21.32,4.58,77.22,39.32,Poor
132.22,93.92,136.9,4.5,23.75,33.9,Poor
19.09,48.87,100.67,5.47,47.07,36.83,Moderate
34.42,26.61,23.64,5.01,71.09,30.47,Moderate
80.33,68.55,135.92,7.34,19.66,27.55,Healthy
13.9,12.09,109.31,6.28,17.46,28.95,Moderate
15.44,51.46,68.41,6.4,15.07,16.77,Poor
42.23,28.48,97.46,8.27,30.06,25.46,Moderate
44.65,37.64,18.6,6.62,33.16,20.8,Moderate
77.67,99.71,137.51,4.93,66.97,22.8,Poor
116.19,18.63,108.49,8.13,13.66,17.26,Poor
113.31,63.11,27.9,8.4,67.61,20.9,Moderate
29.03,86.23,114.84,6.58,27.25,36.89,Moderate
68.26,18.48,89.13,5.02,39.48,30.63,Healthy
83.96,82.03,125.33,7.85,58.8,29.87,Moderate
88.5,25.91,89.29,6.22,13.75,34.47,Healthy
112.5,19.62,138.2,4.7,33.6,27.29,Moderate
93.42,45.4,110.28,4.52,43.81,39.92,Moderate
120.82,8.48,121.04,4.83,69.99,16.73,Poor
128.17,73.65,45.99,6.3,55.3,30.99,Healthy
131.63,29.83,133.28,5.7,40.87,37.98,Moderate
41.53,73.27,44.19,4.88,26.62,29.87,Moderate
139.53,30.71,60.32,7.57,52.1,21.21,Healthy
87.01,97.98,149.14,7.67,17.24,27.66,Poor
90.82,35.31,94.72,6.68,65.84,32.64,Healthy
142.29,37.28,115.2,6.37,53.79,24.56,Healthy
127.89,87.77,84.63,8.35,49.74,16.39,Poor
64.93,63.0,5.0,7.47,35.14,29.38,Healthy
121.32,52.57,86.46,6.76,13.93,21.74,Healthy
95.2,49.84,65.04,5.36,73.84,21.37,Healthy
145.48,54.62,55.77,5.01,14.32,36.05,Poor
143.75,45.05,78.46,6.12,80.0,36.31,Moderate
67.32,58.47,48.71,6.96,63.11,39.11,Healthy
121.44,25.4,17.42,5.24,78.94,22.96,Moderate
56.08,13.19,61.78,6.66,71.02,25.37,Moderate
74.34,83.63,105.66,5.28,41.99,35.36,Moderate
124.21,90.56,113.28,7.98,49.38,36.42,Moderate
45.5,99.75,140.3,4.76,52.21,28.2,Poor
23.53,37.1,33.14,6.16,77.86,31.39,Moderate
126.78,95.69,78.37,7.26,73.06,19.62,Moderate
79.08,8.56,103.11,8.45,34.09,36.6,Moderate
124.23,41.59,66.22,7.74,44.94,34.93,Moderate
111.54,12.28,23.16,5.4,17.19,41.07,Poor
81.5,42.57,7.0,4.56,20.29,25.84,Poor
123.74,78.7,68.84,6.04,56.43,15.37,Moderate
12.03,92.34,119.09,7.4,64.48,33.7,Moderate
101.58,59.46,68.52,6.47,67.2,19.01,Healthy
74.24,10.45,85.75,6.84,10.0,38.74,Poor
132.18,64.04,23.54,7.75,60.5,35.61,Moderate
147.15,26.02,58.53,6.22,18.75,25.34,Moderate
140.31,82.27,125.11,7.89,15.67,33.66,Moderate
96.76,90.05,82.55,8.33,53.03,33.53,Moderate
65.24,52.11,101.29,4.97,71.91,19.64,Moderate
41.15,99.25,64.64,6.42,25.67,32.72,Moderate
36.26,81.04,56.96,7.46,43.03,29.63,Moderate
63.1,71.77,57.33,6.82,61.37,20.94,Healthy
124.65,86.53,61.93,5.45,13.89,31.51,Moderate
39.72,43.25,24.03,6.69,63.95,16.87,Moderate
81.65,43.47,90.96,7.63,42.79,42.0,Healthy
81.3,18.91,147.98,4.98,38.69,38.24,Moderate
135.24,51.31,121.14,5.01,17.61,31.21,Moderate
118.59,97.35,34.61,4.65,67.82,25.71,Moderate
18.92,37.15,80.41,7.71,59.98,29.83,Healthy
141.01,7.83,89.55,6.24,10.93,21.31,Poor
128.86,61.29,40.41,7.58,14.94,36.16,Moderate
94.3,19.84,118.83,6.55,45.74,22.08,Healthy
29.9,90.31,72.11,7.68,13.61,24.74,Poor
41.86,36.85,127.09,5.08,11.68,38.84,Poor
17.81,50.05,12.43,5.17,43.29,25.97,Poor
64.94,57.97,62.26,8.11,36.14,34.74,Healthy
74.63,14.36,20.3,5.53,63.94,34.57,Moderate
104.56,47.17,19.33,4.81,76.8,37.32,Moderate
107.43,75.76,66.2,5.71,42.33,35.73,Moderate
53.19,87.71,45.15,5.54,70.21,37.63,Moderate
89.71,96.04,16.96,6.55,72.82,39.97,Poor
13.96,58.07,45.97,6.89,40.42,39.93,Moderate
134.04,20.72,23.26,8.01,23.38,37.78,Moderate
11.46,91.41,73.98,5.38,10.43,17.54,Poor
149.46,50.91,84.43,8.22,76.12,30.91,Poor
139.09,89.53,18.82,6.7,12.34,36.18,Poor
90.03,86.81,66.63,7.99,41.75,30.92,Moderate
98.76,58.37,95.22,4.99,13.48,30.85,Moderate
134.49,69.75,27.31,4.52,63.39,15.43,Moderate
98.42,77.74,101.6,5.69,69.41,33.29,Moderate
19.85,66.31,70.81,7.17,32.72,19.06,Moderate
105.52,10.87,61.46,7.58,18.27,37.49,Moderate
113.14,23.48,61.82,8.08,43.57,16.95,Moderate
34.2,90.54,138.98,8.39,57.84,39.4,Poor
114.91,21.91,74.46,5.53,10.24,41.1,Moderate
126.65,79.05,59.23,8.35,21.23,15.54,Moderate
79.06,20.33,84.64,7.51,70.23,25.99,Healthy
105.75,81.91,11.08,8.1,78.73,41.61,Poor
67.17,26.36,40.86,6.84,32.24,37.42,Healthy
87.98,43.07,48.18,5.25,74.99,16.49,Moderate
95.84,36.9,99.57,6.56,21.89,35.05,Healthy
30.89,94.77,110.48,8.21,73.55,32.44,Poor
43.19,45.37,77.45,6.02,57.64,18.8,Healthy
146.03,17.22,99.93,6.38,46.32,35.0,Moderate
149.53,83.32,132.75,4.7,45.92,21.71,Poor
39.44,86.29,101.22,5.25,38.37,28.3,Moderate
19.16,61.47,140.26,4.74,11.99,25.89,Poor
27.99,48.0,131.9,5.24,13.63,35.9,Poor
63.32,17.43,16.76,8.1,42.84,17.05,Moderate
94.79,95.72,46.8,8.26,12.67,30.47,Poor
49.92,73.34,107.27,6.3,58.39,37.32,Moderate
94.91,19.01,63.21,8.11,13.79,40.62,Poor
110.4,31.3,68.08,4.84,76.91,39.33,Moderate
149.3,95.7,130.93,6.06,61.55,21.98,Poor
65.89,40.38,96.59,7.48,66.81,38.4,Healthy
117.26,78.09,41.44,7.99,71.45,40.88,Moderate
88.2,16.43,123.44,5.6,48.45,29.84,Moderate
26.34,85.73,58.47,6.81,71.48,36.32,Moderate
40.11,45.7,141.08,5.45,74.51,41.84,Moderate
134.79,26.14,62.9,6.66,67.18,37.23,Moderate
83.73,28.75,86.44,8.02,30.56,19.96,Moderate
147.99,24.2,17.31,5.77,63.38,17.6,Moderate
137.28,38.58,42.7,5.89,26.45,41.91,Moderate
26.71,5.03,57.08,4.59,40.45,31.13,Poor
125.22,41.8,83.97,7.46,20.65,22.5,Healthy
19.07,52.51,47.69,7.12,17.71,39.9,Poor
66.82,41.95,17.6,7.8,63.83,24.39,Healthy
99.32,97.86,58.41,7.46,45.89,26.72,Healthy
25.85,39.47,13.64,7.48,67.67,21.29,Moderate
19.48,71.83,55.61,4.63,62.65,21.88,Moderate
128.73,96.42,52.3,4.9,26.72,26.63,Moderate
99.07,74.61,125.34,4.92,10.0,15.61,Poor
69.0,70.15,132.53,6.09,50.11,16.37,Moderate
68.61,8.16,9.64,7.34,25.77,30.43,Moderate
39.96,12.7,15.82,8.39,65.4,21.26,Poor
107.49,81.64,16.59,8.05,74.52,33.21,Poor
96.94,52.43,138.35,5.18,29.6,38.94,Poor
143.54,90.39,46.23,6.33,74.45,33.03,Moderate
150.0,33.55,95.18,5.6,70.17,29.74,Moderate
127.14,96.81,14.64,5.47,31.06,26.46,Moderate
73.85,69.94,33.45,6.69,46.88,29.3,Healthy
16.03,14.21,73.82,7.22,16.34,19.09,Poor
145.97,61.99,146.66,5.05,17.76,15.0,Poor
77.72,60.31,110.01,7.79,61.89,34.9,Moderate
136.29,77.35,49.28,6.26,41.14,40.1,Moderate
