soil_moisture,humidity,temperature,rainfall,soil_temperature,wind_speed,rain_forecast,nitrogen,phosphorus,potassium,ph,crop_type,crop_water_factor,irrigation_recommendation
56.07,68.39,31.53,32.58,28.7,29.08,0,33.24,12.41,79.88,7.23,groundnut,0.85,No irrigation
18.97,47.63,39.3,11.06,21.69,2.08,0,91.72,59.8,15.89,5.32,maize,1.0,Irrigate soon
39.59,30.29,32.96,4.93,25.53,29.36,1,85.95,50.82,43.82,5.6,groundnut,0.85,Irrigate soon
23.03,47.24,23.76,26.63,34.2,8.8,1,114.91,36.25,31.39,6.3,maize,1.0,No irrigation
18.38,82.23,21.19,18.35,24.34,13.58,1,34.07,26.76,42.7,5.04,banana,1.25,Irrigate soon
56.94,24.57,29.09,12.13,23.36,7.63,1,103.95,67.81,32.53,6.44,cotton,1.1,No irrigation
64.76,21.2,24.69,19.44,23.28,28.56,0,30.98,53.27,48.93,7.07,chickpea,0.75,No irrigation
62.41,56.15,26.2,16.15,20.94,28.8,0,44.12,26.97,67.63,7.27,groundnut,0.85,No irrigation
66.23,79.91,31.49,36.98,33.83,19.57,0,34.91,11.17,64.95,7.31,cotton,1.1,No irrigation
46.24,20.1,23.87,4.34,24.6,23.4,1,89.6,26.32,27.97,6.21,banana,1.25,Monitor
67.84,59.57,27.14,15.2,29.37,26.93,1,24.58,30.17,45.64,5.72,chickpea,0.75,No irrigation
42.12,50.16,31.25,27.59,21.55,27.09,0,61.07,12.63,45.36,6.6,groundnut,0.85,No irrigation
18.99,67.67,39.52,17.65,22.04,22.66,0,57.09,12.2,15.76,6.76,rice,1.3,Irrigate soon
69.52,65.01,37.8,35.72,21.4,27.86,0,29.35,25.02,53.89,7.24,banana,1.25,No irrigation
28.27,53.32,25.54,6.68,31.36,22.4,1,101.71,22.98,41.77,5.99,rice,1.3,Irrigate soon
42.7,36.05,31.51,0.0,30.45,28.17,1,75.63,19.86,63.03,7.94,wheat,0.9,Monitor
16.17,39.27,23.44,6.28,31.06,22.51,0,102.73,21.86,34.17,5.18,cotton,1.1,Irrigate soon
27.41,29.42,22.36,36.49,23.06,19.56,1,103.47,35.91,59.71,7.5,maize,1.0,No irrigation
41.06,20.53,27.49,21.32,30.27,27.0,0,28.48,19.45,19.76,6.25,cotton,1.1,Monitor
27.61,76.88,25.32,20.81,28.32,20.96,1,108.64,19.44,79.82,6.6,wheat,0.9,Monitor
26.86,51.43,23.44,33.47,26.68,10.84,0,112.62,57.9,69.32,5.59,chickpea,0.75,No irrigation
35.65,57.48,38.54,34.99,21.73,21.45,0,42.97,52.02,76.72,5.34,cotton,1.1,No irrigation
36.7,65.48,34.25,32.67,20.79,7.03,0,99.89,24.43,18.3,7.57,wheat,0.9,No irrigation
63.64,36.9,31.05,13.56,28.06,9.27,1,74.89,59.69,17.86,6.47,banana,1.25,No irrigation
26.29,76.2,24.41,25.45,27.77,19.5,0,62.21,48.03,20.21,7.28,cotton,1.1,No irrigation
24.05,39.34,36.94,1.2,31.48,23.84,0,106.29,53.39,20.44,5.49,groundnut,0.85,Irrigate now
59.44,61.01,21.65,7.62,34.3,4.75,1,25.72,47.85,77.96,5.08,maize,1.0,No irrigation
69.36,41.9,33.44,31.79,27.56,10.12,1,46.08,15.1,67.83,6.8,wheat,0.9,No irrigation
44.7,40.1,30.44,30.72,22.26,25.08,1,70.14,57.3,35.42,6.41,wheat,0.9,No irrigation
38.91,21.84,31.98,0.11,23.92,8.88,1,83.67,15.32,62.05,5.83,maize,1.0,Irrigate soon
37.29,59.41,24.72,5.97,24.04,8.38,1,56.96,12.94,35.16,5.51,wheat,0.9,Irrigate soon
35.64,22.93,34.29,25.0,20.8,7.82,1,80.21,46.85,44.9,6.07,rice,1.3,No irrigation
57.48,74.5,39.06,34.25,27.89,5.52,0,46.78,12.82,22.96,6.18,banana,1.25,No irrigation
44.07,82.31,38.3,29.54,23.92,22.53,0,74.75,38.42,72.23,5.75,maize,1.0,No irrigation
35.79,73.47,30.57,2.57,24.02,6.34,0,34.15,34.0,59.06,7.18,wheat,0.9,Irrigate soon
46.43,66.86,34.61,16.31,22.38,8.8,1,95.65,17.83,61.95,7.54,cotton,1.1,Monitor
26.76,41.67,35.57,3.29,33.1,25.02,1,114.55,47.9,25.18,7.84,chickpea,0.75,Irrigate now
56.67,80.64,20.85,16.13,23.44,20.92,1,74.35,21.22,27.46,7.6,groundnut,0.85,No irrigation
16.28,25.92,27.55,16.45,24.2,10.14,0,97.2,53.85,38.94,6.67,wheat,0.9,Monitor
43.53,78.13,25.51,29.02,22.01,19.08,0,87.37,30.4,33.83,6.92,banana,1.25,No irrigation
31.03,34.32,24.32,38.79,32.36,7.44,1,78.71,63.01,22.94,7.19,banana,1.25,No irrigation
22.78,27.15,21.89,23.99,27.89,22.2,0,74.44,46.39,27.91,6.78,groundnut,0.85,Monitor
52.33,54.48,22.69,25.76,34.99,3.1,1,105.48,53.4,77.15,7.75,wheat,0.9,No irrigation
56.87,54.77,39.23,39.66,21.43,28.9,1,97.89,53.22,49.09,5.03,maize,1.0,No irrigation
26.48,21.86,36.21,23.44,25.02,13.62,0,103.76,41.43,15.85,7.07,chickpea,0.75,Monitor
40.98,69.2,25.28,11.35,34.69,5.35,1,111.67,62.94,59.21,6.18,wheat,0.9,Monitor
58.56,29.37,21.16,12.45,21.06,5.45,1,30.89,27.53,30.04,6.59,chickpea,0.75,No irrigation
61.09,61.06,35.13,16.29,22.56,22.24,0,80.66,40.35,19.78,6.35,chickpea,0.75,No irrigation
33.57,25.37,25.1,1.46,31.19,22.46,0,71.97,34.43,63.56,7.49,groundnut,0.85,Irrigate soon
16.17,75.44,24.75,37.42,26.43,29.06,0,71.93,15.76,63.51,6.28,banana,1.25,No irrigation
15.99,22.95,23.86,39.61,27.8,7.69,1,59.78,46.45,68.18,7.29,cotton,1.1,No irrigation
23.47,51.89,26.41,29.81,21.5,6.91,0,45.4,30.43,18.38,6.29,wheat,0.9,No irrigation
25.09,60.04,29.71,33.9,26.37,17.72,0,82.12,69.04,69.04,5.87,rice,1.3,No irrigation
21.37,41.28,31.09,31.75,34.78,23.85,1,49.84,38.61,58.36,6.65,wheat,0.9,No irrigation
22.51,23.23,24.67,14.97,30.86,3.5,1,65.15,51.64,54.37,5.14,chickpea,0.75,Irrigate soon
69.63,60.66,21.3,11.57,28.61,28.18,1,119.19,44.97,25.76,7.27,groundnut,0.85,No irrigation
46.5,85.98,28.41,24.98,32.12,26.35,1,103.03,48.5,64.37,7.24,groundnut,0.85,Monitor
52.31,88.69,29.12,35.57,24.43,16.99,1,77.93,48.21,51.97,5.44,wheat,0.9,No irrigation
20.66,21.49,30.01,12.38,29.28,29.3,0,115.33,63.43,22.04,7.52,banana,1.25,Irrigate soon
60.07,40.61,22.83,38.76,26.06,17.68,0,60.78,51.98,79.35,6.42,cotton,1.1,No irrigation
50.21,52.0,28.35,35.66,29.63,6.87,0,50.95,66.58,62.09,6.56,maize,1.0,No irrigation
32.92,66.38,38.16,26.01,33.48,16.57,0,103.6,68.86,68.82,7.69,cotton,1.1,No irrigation
63.8,28.25,22.85,27.81,29.15,11.56,0,60.62,55.79,50.39,5.44,groundnut,0.85,No irrigation
29.63,74.85,27.65,15.13,26.1,4.04,0,21.49,38.92,42.69,7.02,groundnut,0.85,Monitor
63.53,73.65,36.14,12.55,25.05,27.87,0,45.19,21.52,32.36,6.62,maize,1.0,No irrigation
47.32,74.12,37.0,10.88,33.48,25.93,0,67.84,23.42,15.42,7.56,cotton,1.1,Monitor
48.02,83.51,27.79,39.94,21.75,29.43,1,70.39,14.5,58.44,7.44,chickpea,0.75,No irrigation
60.3,77.63,20.51,37.81,25.63,3.57,1,28.01,47.79,19.76,7.21,rice,1.3,No irrigation
39.92,74.16,37.26,20.87,33.08,28.58,1,82.7,13.02,38.94,6.91,chickpea,0.75,Monitor
15.92,54.67,28.85,11.26,22.43,22.0,1,108.54,53.56,64.59,6.23,maize,1.0,Irrigate soon
47.8,44.12,31.11,3.68,33.09,22.3,1,112.28,65.39,78.83,6.7,wheat,0.9,Monitor
18.67,74.44,20.45,37.46,30.12,9.36,0,39.84,37.23,20.8,5.4,chickpea,0.75,No irrigation
34.68,85.14,24.05,36.63,26.02,15.08,0,66.43,22.3,79.75,7.72,groundnut,0.85,No irrigation
20.59,62.2,20.01,4.5,31.26,8.66,1,33.24,39.74,52.27,6.03,rice,1.3,Irrigate soon
25.47,51.32,37.83,21.81,24.61,18.59,0,106.46,29.38,24.16,6.19,wheat,0.9,Monitor
17.37,77.22,28.62,11.39,20.79,14.65,1,103.2,33.9,49.72,7.78,cotton,1.1,Irrigate soon
55.75,54.98,30.27,36.61,21.13,25.35,0,107.82,63.66,53.28,7.48,rice,1.3,No irrigation
49.55,38.28,38.61,16.79,28.59,11.52,1,98.44,51.21,43.47,7.27,banana,1.25,Monitor
60.45,81.23,30.79,35.07,32.72,6.96,1,60.84,30.31,52.21,6.35,groundnut,0.85,No irrigation
16.26,74.99,31.77,28.77,26.43,21.06,0,65.36,52.01,41.17,7.81,maize,1.0,No irrigation
64.52,56.28,36.15,34.4,20.23,23.41,1,74.06,15.06,69.64,5.54,groundnut,0.85,No irrigation
34.21,67.17,21.72,15.73,33.1,12.25,1,73.91,36.84,21.82,5.79,wheat,0.9,Monitor
23.27,25.1,33.03,37.48,21.09,17.98,1,76.79,68.13,64.07,7.86,wheat,0.9,No irrigation
47.48,74.08,25.37,17.2,29.13,10.09,0,115.31,17.61,74.71,7.55,banana,1.25,Monitor
16.87,62.36,34.59,26.49,28.13,29.3,1,70.74,27.51,23.45,7.65,chickpea,0.75,No irrigation
61.54,62.68,31.07,2.64,21.26,11.71,1,116.24,55.07,17.33,6.96,rice,1.3,No irrigation
34.63,32.53,37.9,16.07,25.86,7.49,0,22.62,46.93,32.87,7.34,wheat,0.9,Monitor
18.49,63.95,39.47,19.8,27.98,12.77,0,105.7,44.48,43.37,6.49,banana,1.25,Irrigate soon
23.47,78.39,26.4,23.07,27.41,22.99,1,88.16,10.04,56.83,7.05,banana,1.25,Monitor
28.06,23.63,25.39,1.2,33.42,12.09,1,58.09,47.17,59.56,6.71,rice,1.3,Irrigate soon
52.02,31.75,38.0,7.04,31.2,25.87,1,45.12,66.05,40.56,6.78,maize,1.0,No irrigation
22.72,77.85,32.23,7.43,23.7,28.65,1,98.95,59.82,29.44,7.82,wheat,0.9,Irrigate now
67.83,84.66,38.69,13.61,22.47,4.23,1,38.66,55.69,61.96,7.8,maize,1.0,No irrigation
65.27,44.03,23.35,23.02,26.05,18.5,0,54.33,46.48,59.62,5.31,banana,1.25,No irrigation
69.53,55.31,31.2,15.65,25.49,28.65,1,71.89,67.38,76.72,6.68,rice,1.3,No irrigation
48.54,72.92,35.46,11.49,23.93,2.21,1,82.81,17.2,58.9,6.54,wheat,0.9,Monitor
19.1,78.27,38.28,23.96,22.47,7.58,1,78.2,26.15,17.45,7.52,maize,1.0,Monitor
36.7,26.17,25.87,4.3,32.41,7.66,0,92.89,31.97,72.6,7.45,cotton,1.1,Irrigate soon
55.03,86.54,21.95,31.95,26.71,10.88,0,115.98,25.95,70.03,7.09,groundnut,0.85,No irrigation
59.13,39.84,35.4,3.49,31.65,6.97,1,81.57,66.88,22.93,6.78,cotton,1.1,No irrigation
45.88,62.36,36.7,30.31,20.1,12.11,0,104.47,41.61,70.67,6.04,maize,1.0,No irrigation
63.96,85.46,31.15,36.52,31.64,13.65,1,106.4,45.01,42.01,7.26,wheat,0.9,No irrigation
39.32,40.91,23.35,19.71,25.07,11.44,1,74.13,30.37,53.24,7.89,banana,1.25,Irrigate soon
62.67,75.13,36.83,11.52,27.53,10.53,0,116.76,58.75,42.83,6.0,maize,1.0,No irrigation
66.29,20.44,20.79,6.24,24.6,19.9,0,27.27,24.19,56.77,7.48,banana,1.25,No irrigation
21.37,42.82,26.35,8.33,24.86,15.45,0,83.34,35.54,62.98,7.05,chickpea,0.75,Irrigate soon
31.68,79.58,30.5,15.32,28.8,29.86,1,34.41,67.79,59.87,7.81,cotton,1.1,Monitor
39.7,64.61,28.82,37.98,29.65,6.19,0,32.97,60.76,79.01,7.11,chickpea,0.75,No irrigation
30.84,86.48,21.39,8.74,32.2,21.81,0,93.7,21.43,19.09,5.6,maize,1.0,Irrigate soon
63.33,65.16,32.54,24.96,20.88,22.67,0,71.96,34.92,46.82,5.61,wheat,0.9,No irrigation
40.48,21.7,23.3,18.87,27.78,4.44,1,37.69,20.84,37.76,6.39,chickpea,0.75,Monitor
56.08,45.42,32.55,19.35,25.68,26.16,0,52.54,47.12,48.21,7.33,groundnut,0.85,No irrigation
55.8,46.77,33.15,9.64,21.53,3.49,0,91.83,67.62,56.95,5.53,cotton,1.1,No irrigation
52.81,33.88,35.74,29.13,33.89,20.35,0,115.67,65.57,36.18,5.52,wheat,0.9,No irrigation
67.54,83.67,24.28,16.48,22.57,4.82,1,99.94,49.43,53.04,6.92,maize,1.0,No irrigation
45.42,30.07,37.93,13.0,25.46,29.0,0,52.02,66.38,32.34,5.37,groundnut,0.85,Monitor
50.45,71.6,37.65,8.75,32.12,10.12,0,77.1,25.66,31.5,7.43,banana,1.25,No irrigation
42.4,70.08,22.33,35.73,29.05,25.74,1,20.27,44.26,43.61,5.49,chickpea,0.75,No irrigation
28.56,83.08,29.37,21.08,27.47,5.15,1,90.79,59.05,23.99,7.85,wheat,0.9,Monitor
28.37,30.45,36.25,30.11,21.48,24.21,1,92.92,53.57,18.53,5.57,rice,1.3,No irrigation
63.59,38.57,31.08,24.26,34.1,26.78,1,54.93,22.64,63.1,7.11,chickpea,0.75,No irrigation
51.7,45.02,24.74,21.4,33.86,24.36,0,40.2,26.69,34.64,7.77,groundnut,0.85,No irrigation
19.51,60.09,35.88,12.83,26.9,11.71,0,115.41,62.32,52.08,7.79,rice,1.3,Irrigate soon
16.26,30.45,31.54,31.17,30.95,18.43,1,86.4,15.55,27.92,5.83,banana,1.25,No irrigation
55.42,33.5,32.24,7.85,20.07,13.64,1,28.26,51.21,47.49,6.83,rice,1.3,No irrigation
22.99,23.39,23.02,6.07,23.11,5.31,1,61.01,55.16,24.08,5.35,banana,1.25,Irrigate soon
56.03,26.25,22.25,16.11,21.94,7.06,0,81.75,11.92,23.84,6.03,groundnut,0.85,No irrigation
65.9,73.2,38.65,7.92,29.34,22.43,0,49.36,21.55,39.72,5.63,rice,1.3,No irrigation
51.32,51.87,37.54,32.45,31.65,4.9,1,37.61,15.41,16.48,6.68,cotton,1.1,No irrigation
49.39,29.84,26.74,0.35,29.97,29.5,0,79.63,32.53,16.11,7.47,maize,1.0,Monitor
53.53,45.67,39.35,28.86,32.59,3.85,0,100.54,22.88,58.35,6.79,maize,1.0,No irrigation
57.86,60.84,36.47,31.05,23.43,14.7,0,47.55,35.43,38.34,5.98,chickpea,0.75,No irrigation
36.31,73.38,22.61,33.85,23.89,4.1,0,22.56,69.41,75.46,6.27,chickpea,0.75,No irrigation
48.78,53.55,31.15,11.12,22.5,19.34,1,91.88,67.84,43.03,7.59,rice,1.3,Monitor
37.68,29.1,37.2,21.24,34.18,5.0,1,46.11,61.84,68.8,7.05,groundnut,0.85,Monitor
15.42,69.08,37.33,1.3,20.88,2.47,1,110.8,34.33,47.27,7.74,groundnut,0.85,Irrigate now
39.83,49.62,35.74,24.92,25.56,18.52,1,57.2,35.51,26.21,5.74,cotton,1.1,Monitor
61.29,29.58,36.2,18.47,20.04,3.24,0,96.92,57.84,48.42,5.12,rice,1.3,No irrigation
59.34,71.57,28.25,9.19,26.74,9.73,0,68.9,35.43,17.77,5.04,rice,1.3,No irrigation
59.68,66.91,28.96,5.93,20.46,22.15,1,90.43,37.81,27.71,5.13,cotton,1.1,No irrigation
20.59,23.77,34.25,13.29,34.53,24.76,1,56.11,41.84,32.91,5.9,banana,1.25,Irrigate soon
37.03,27.99,23.93,0.7,26.53,11.77,1,64.68,52.2,53.75,6.49,maize,1.0,Irrigate soon
21.63,20.38,23.98,26.84,33.08,7.61,1,35.66,58.59,76.02,7.77,banana,1.25,No irrigation
39.06,47.55,36.46,3.16,28.78,16.69,0,89.95,38.5,17.09,7.94,cotton,1.1,Irrigate soon
37.81,27.01,39.3,25.07,20.37,3.9,0,25.06,45.31,58.32,5.37,chickpea,0.75,No irrigation
17.05,72.43,25.25,9.44,31.52,17.46,1,77.42,28.9,58.4,7.12,chickpea,0.75,Irrigate soon
58.15,22.96,32.21,20.07,32.12,10.33,1,112.93,33.7,54.4,7.97,groundnut,0.85,No irrigation
27.3,24.56,29.26,17.56,21.8,13.61,1,30.21,64.48,77.1,5.45,cotton,1.1,Monitor
30.77,23.44,29.6,10.65,23.5,6.88,1,63.69,22.66,59.78,6.55,wheat,0.9,Irrigate soon
47.73,60.8,38.24,39.83,26.69,2.41,1,36.51,35.85,79.22,6.98,rice,1.3,No irrigation
26.79,23.57,29.21,36.16,32.66,4.96,1,25.49,19.5,58.25,5.08,banana,1.25,No irrigation
51.32,38.16,36.99,36.08,28.19,29.25,0,43.52,51.06,63.81,6.71,wheat,0.9,No irrigation
42.75,89.51,31.69,36.03,33.46,4.34,1,116.25,53.86,49.94,6.88,chickpea,0.75,No irrigation
66.03,55.58,36.31,34.06,34.56,27.99,1,50.41,18.29,64.26,6.35,chickpea,0.75,No irrigation
43.71,71.62,24.66,39.31,34.59,12.47,0,73.91,13.7,16.67,6.62,cotton,1.1,No irrigation
41.09,53.13,21.87,33.7,32.63,12.65,0,49.96,34.19,64.7,7.0,maize,1.0,No irrigation
43.1,54.98,36.34,10.82,22.48,20.77,0,66.34,55.13,52.61,8.0,banana,1.25,Irrigate soon
41.24,64.48,25.34,23.55,23.44,5.3,0,99.01,35.41,38.05,5.13,wheat,0.9,Monitor
50.33,32.39,25.68,35.75,30.36,17.63,1,92.29,31.24,65.64,6.38,banana,1.25,No irrigation
62.24,66.1,32.82,7.27,29.6,26.77,1,90.2,26.98,54.64,6.15,maize,1.0,No irrigation
54.62,85.49,28.59,10.63,27.68,6.25,1,21.16,43.65,21.64,5.43,chickpea,0.75,No irrigation
46.9,37.02,32.61,11.01,28.2,2.01,0,46.59,34.01,60.28,5.68,rice,1.3,Monitor
63.42,29.62,25.17,19.18,34.86,23.08,1,80.19,14.09,16.43,7.5,rice,1.3,No irrigation
31.49,35.01,36.59,23.46,31.35,22.29,1,86.12,69.23,56.61,5.49,banana,1.25,Monitor
63.02,70.03,22.16,8.53,30.8,27.04,1,38.66,24.92,74.69,5.96,wheat,0.9,No irrigation
20.19,43.27,36.6,0.88,22.48,27.38,1,95.05,39.74,32.04,6.85,cotton,1.1,Irrigate now
32.48,22.21,23.86,11.57,20.42,17.88,1,104.51,38.2,63.12,7.69,groundnut,0.85,Irrigate soon
18.59,56.11,34.0,23.78,28.6,17.31,0,74.67,67.39,62.42,7.6,cotton,1.1,Monitor
60.83,30.18,25.43,17.71,26.21,25.74,0,98.73,60.38,55.47,7.76,groundnut,0.85,No irrigation
35.71,38.55,28.44,26.53,29.26,27.62,1,89.65,42.97,35.26,6.52,wheat,0.9,No irrigation
32.18,82.48,21.81,13.61,23.92,10.78,0,31.06,46.82,61.95,7.04,rice,1.3,Irrigate soon
61.47,74.67,39.89,9.86,33.93,26.9,0,55.13,14.22,20.11,7.05,rice,1.3,No irrigation
27.49,61.72,35.05,22.21,25.92,13.79,0,61.08,52.56,23.17,6.54,chickpea,0.75,Monitor
33.02,61.96,27.58,0.31,20.37,20.37,1,100.7,27.92,78.13,5.75,rice,1.3,Irrigate soon
31.13,46.34,27.5,34.61,31.78,22.74,1,63.13,34.63,36.25,6.31,maize,1.0,No irrigation
15.79,75.34,26.21,16.94,25.46,23.18,1,73.75,11.75,44.29,7.86,banana,1.25,Irrigate soon
32.54,35.45,35.63,32.21,20.43,5.66,1,45.81,34.27,39.78,5.39,groundnut,0.85,No irrigation
25.14,49.31,34.01,2.17,25.95,11.35,1,42.89,13.22,60.16,7.03,maize,1.0,Irrigate now
62.06,28.29,23.04,7.24,31.43,14.65,1,89.39,38.44,41.08,7.29,wheat,0.9,No irrigation
18.7,21.94,21.58,11.24,34.75,4.58,1,73.34,41.02,40.24,5.18,banana,1.25,Irrigate soon
64.74,57.58,22.17,23.55,34.73,15.47,1,119.16,17.67,71.85,5.52,wheat,0.9,No irrigation
63.54,45.09,38.61,35.89,33.96,9.65,0,119.42,34.51,32.1,5.49,banana,1.25,No irrigation
38.37,30.31,22.22,6.58,23.06,9.03,1,54.22,35.81,60.27,7.19,banana,1.25,Irrigate soon
56.39,23.37,31.08,38.95,29.53,12.32,1,114.8,20.49,23.31,7.02,groundnut,0.85,No irrigation
56.31,55.24,37.57,14.48,31.29,28.6,0,23.14,66.67,31.54,6.96,chickpea,0.75,No irrigation
50.87,43.7,22.91,7.87,33.2,5.12,0,35.42,52.78,44.08,7.31,wheat,0.9,No irrigation
57.09,71.17,29.83,37.6,31.0,29.53,1,63.84,56.41,64.67,5.73,chickpea,0.75,No irrigation
50.48,67.5,23.33,6.79,22.87,25.31,1,88.51,59.18,73.35,6.06,rice,1.3,No irrigation
51.03,24.25,36.94,24.27,25.81,8.91,0,45.49,52.89,27.63,6.16,banana,1.25,No irrigation
68.84,42.75,30.91,33.19,24.0,27.03,1,104.78,62.87,15.77,7.57,banana,1.25,No irrigation
53.5,64.41,22.08,2.76,33.09,14.34,1,71.42,14.02,42.62,7.97,chickpea,0.75,No irrigation
28.98,84.18,39.11,10.47,26.41,25.12,0,101.94,62.74,59.75,6.43,wheat,0.9,Irrigate soon
26.96,69.32,31.05,0.62,30.29,23.16,1,44.09,45.75,24.56,6.37,wheat,0.9,Irrigate now
43.19,37.88,30.78,15.44,29.33,18.22,0,108.48,55.86,53.93,5.92,chickpea,0.75,Monitor
41.47,69.22,36.75,4.19,32.6,21.07,1,57.68,12.19,20.82,7.19,wheat,0.9,Monitor
44.72,87.45,34.21,7.0,21.98,7.7,0,79.24,19.76,30.31,6.7,rice,1.3,Irrigate soon
23.3,27.89,32.92,21.99,20.45,27.76,0,114.37,43.99,78.92,6.55,wheat,0.9,Monitor
65.83,69.82,31.14,8.48,22.19,3.25,0,21.49,23.8,72.78,5.05,groundnut,0.85,No irrigation
43.71,52.29,27.59,1.81,20.45,25.56,1,91.49,17.3,50.6,7.45,maize,1.0,Monitor
35.5,75.78,25.78,36.69,23.53,17.48,1,84.99,48.47,20.53,6.53,rice,1.3,No irrigation
58.24,39.35,35.66,30.66,28.25,5.87,1,50.93,61.98,53.27,7.5,banana,1.25,No irrigation
20.37,20.26,34.67,39.78,26.86,23.04,0,20.35,59.04,33.13,5.99,groundnut,0.85,No irrigation
47.36,50.63,21.49,0.78,30.34,14.21,1,62.21,15.52,15.85,6.94,chickpea,0.75,Monitor
31.45,26.06,21.81,33.63,34.9,8.29,1,20.16,36.82,36.06,6.2,banana,1.25,No irrigation
65.73,61.4,35.45,18.78,27.84,2.42,0,62.99,42.89,34.12,5.42,wheat,0.9,No irrigation
54.91,59.52,28.11,15.54,26.89,2.43,0,73.99,43.48,48.8,6.91,rice,1.3,No irrigation
40.99,89.65,33.21,19.41,29.22,12.19,1,100.29,35.73,38.6,7.53,wheat,0.9,Monitor
40.0,46.39,33.86,9.47,20.33,4.44,1,108.12,55.84,38.3,7.55,groundnut,0.85,Irrigate soon
43.71,59.13,37.45,15.21,24.54,4.2,0,96.11,68.82,52.16,7.8,rice,1.3,Irrigate soon
58.12,45.28,30.21,38.86,21.77,15.63,1,90.61,50.26,23.97,5.89,wheat,0.9,No irrigation
25.17,25.22,30.84,31.89,29.67,6.05,0,80.86,45.53,76.1,6.31,maize,1.0,No irrigation
23.95,62.22,29.55,20.49,21.12,3.5,1,92.1,31.99,74.56,5.32,wheat,0.9,Monitor
34.06,40.56,29.72,33.4,24.78,23.83,0,20.29,44.68,23.21,7.61,cotton,1.1,No irrigation
60.68,69.72,20.36,29.37,20.95,13.18,1,61.0,67.04,44.86,5.63,maize,1.0,No irrigation
30.31,80.52,39.84,20.12,33.79,19.11,1,20.51,15.34,48.81,7.84,banana,1.25,Monitor
43.42,31.26,25.24,18.1,21.35,29.82,0,58.95,66.04,75.07,7.38,chickpea,0.75,Monitor
15.34,24.61,35.73,37.72,29.62,23.09,0,29.15,44.46,78.36,6.83,banana,1.25,No irrigation
40.51,76.51,39.62,26.28,24.72,13.97,0,94.39,23.64,68.1,7.38,rice,1.3,No irrigation
60.14,29.53,20.88,18.5,32.14,18.62,0,20.46,39.03,73.89,7.49,groundnut,0.85,No irrigation
19.76,55.29,35.7,22.47,24.91,10.2,0,99.74,41.31,41.86,6.67,maize,1.0,Monitor
62.59,48.85,22.63,10.28,34.35,23.45,1,103.63,15.29,55.59,7.16,maize,1.0,No irrigation
68.76,34.15,26.22,21.54,23.2,23.57,0,23.55,29.94,24.99,7.32,groundnut,0.85,No irrigation
48.59,35.52,23.66,18.73,24.45,29.18,1,63.79,41.44,72.29,5.73,banana,1.25,Monitor
65.51,49.45,21.21,34.48,34.69,14.19,1,64.78,45.3,29.24,7.15,chickpea,0.75,No irrigation
64.0,85.17,30.07,21.89,34.52,10.9,0,58.26,68.88,74.0,7.91,chickpea,0.75,No irrigation
37.32,29.65,20.95,13.36,26.68,14.44,1,90.47,33.61,44.18,6.01,rice,1.3,Irrigate soon
35.03,47.79,24.12,7.31,32.37,18.63,1,110.23,29.47,17.76,6.89,chickpea,0.75,Irrigate soon
55.18,66.63,32.0,35.58,21.5,4.33,0,66.27,40.45,40.21,6.8,groundnut,0.85,No irrigation
16.05,43.0,25.9,37.7,30.23,3.51,0,36.82,11.43,61.61,6.11,maize,1.0,No irrigation
32.33,84.39,25.36,37.62,30.24,29.95,0,86.69,20.93,73.57,7.35,wheat,0.9,No irrigation
34.65,87.34,20.21,34.4,31.39,21.59,0,27.89,16.66,28.95,7.16,maize,1.0,No irrigation
64.86,44.29,35.96,27.46,28.82,14.32,1,23.2,26.95,77.13,6.48,banana,1.25,No irrigation
39.36,33.39,22.58,23.8,20.74,11.91,1,84.39,64.81,58.32,7.49,rice,1.3,Monitor
15.53,47.49,39.15,24.88,34.55,23.64,0,40.33,63.84,22.7,5.83,maize,1.0,Monitor
66.57,81.48,28.57,20.26,30.48,23.29,0,27.2,27.99,54.87,5.28,maize,1.0,No irrigation
69.48,43.58,32.31,35.68,34.4,12.06,0,110.93,51.16,37.13,5.14,cotton,1.1,No irrigation
18.89,24.15,39.28,22.78,28.66,20.04,1,77.12,66.57,74.07,6.64,rice,1.3,Monitor
45.07,70.2,29.55,1.76,30.43,8.77,1,70.1,51.66,23.14,7.67,maize,1.0,Monitor
51.42,59.92,25.78,23.24,34.45,12.5,0,22.05,33.56,44.8,7.28,banana,1.25,No irrigation
23.64,42.97,24.36,25.32,32.43,4.04,0,118.54,28.79,23.45,6.17,chickpea,0.75,No irrigation
20.82,57.61,23.68,2.45,22.8,28.52,0,41.88,23.28,36.52,5.29,rice,1.3,Irrigate now
55.55,22.24,20.8,35.8,26.33,20.95,1,44.43,48.23,77.34,6.67,cotton,1.1,No irrigation
43.07,37.01,23.03,36.11,21.33,12.99,0,99.46,46.98,15.42,7.69,chickpea,0.75,No irrigation
67.67,84.65,29.13,30.17,34.94,17.58,1,52.33,43.94,27.09,5.51,groundnut,0.85,No irrigation
47.65,49.64,23.35,1.86,34.3,8.73,0,99.73,63.08,24.2,6.11,wheat,0.9,Monitor
25.26,37.91,39.67,35.6,30.42,5.53,1,31.45,58.07,69.72,5.68,banana,1.25,No irrigation
45.29,32.67,28.63,38.3,21.48,24.27,0,26.75,64.41,49.09,5.37,wheat,0.9,No irrigation
65.04,70.6,33.73,22.62,26.51,23.64,1,41.14,32.29,50.77,5.24,wheat,0.9,No irrigation
