nitrogen,phosphorus,potassium,ph,moisture,temperature,soil_health
122.49,80.31,101.4,8.08,68.66,18.6,Moderate
143.94,89.72,51.53,4.58,52.28,26.84,Poor
114.94,54.84,16.09,5.48,71.78,16.02,Moderate
113.13,32.73,70.63,6.62,27.51,32.6,Healthy
107.08,13.08,59.22,7.48,60.51,29.7,Healthy
118.87,15.23,22.14,7.13,58.53,36.99,Moderate
35.35,54.09,100.82,5.39,46.18,32.24,Moderate
40.02,40.68,36.37,8.11,26.58,18.26,Moderate
14.92,9.27,32.78,6.93,11.24,22.74,Poor
18.14,43.35,12.04,6.93,58.19,34.75,Moderate
41.41,87.51,105.09,4.73,40.85,35.73,Moderate
53.53,41.25,96.29,4.72,77.69,19.71,Moderate
13.73,5.51,62.94,8.04,67.38,39.63,Poor
84.73,47.63,60.95,4.69,73.67,28.4,Healthy
73.71,53.94,120.15,5.4,59.69,34.19,Moderate
128.94,5.82,29.71,6.38,69.54,41.06,Moderate
93.28,25.15,31.76,7.06,24.7,29.93,Healthy
126.87,42.03,59.88,4.64,27.79,33.85,Moderate
60.45,20.04,20.34,4.88,56.14,31.54,Moderate
82.59,52.53,27.2,6.5,14.2,40.0,Moderate
18.12,45.24,5.08,7.64,21.63,39.97,Poor
16.16,82.97,100.21,5.5,24.17,24.66,Moderate
125.98,86.89,30.42,5.91,26.62,18.31,Moderate
100.5,37.86,37.68,7.96,62.38,35.89,Healthy
15.49,91.94,88.34,6.52,10.74,39.24,Poor
86.14,83.39,100.05,7.69,58.51,39.87,Moderate
41.57,24.2,108.32,6.51,51.94,34.13,Moderate
86.64,79.83,51.24,7.94,17.54,32.12,Moderate
134.62,29.01,52.39,5.72,49.5,26.15,Healthy
25.11,89.67,34.68,6.64,51.64,16.1,Poor
23.4,97.31,101.35,4.63,65.59,28.73,Poor
20.53,69.67,77.41,5.32,71.44,22.87,Moderate
49.84,30.91,116.28,7.32,73.22,21.19,Moderate
120.09,59.44,49.76,4.64,67.33,21.51,Moderate
98.44,57.14,5.65,8.48,67.0,28.13,Moderate
105.25,50.28,112.97,5.04,41.24,24.06,Healthy
74.35,47.79,25.75,8.41,11.08,15.27,Poor
62.28,63.94,31.05,6.63,60.59,17.54,Healthy
147.82,36.99,98.15,4.94,59.66,37.69,Moderate
24.74,16.96,45.75,4.55,79.02,31.16,Poor
95.06,96.1,125.64,7.76,33.77,24.04,Moderate
50.84,37.94,58.58,5.06,34.92,27.06,Moderate
53.31,20.71,59.14,6.42,60.45,34.2,Moderate
38.38,8.48,49.05,5.13,37.71,41.44,Poor
35.35,35.29,110.14,6.54,13.07,19.37,Moderate
140.93,14.8,97.09,7.67,28.58,34.58,Moderate
33.79,32.05,50.21,8.49,25.02,18.49,Moderate
139.6,20.38,132.5,7.1,50.38,35.29,Moderate
111.64,15.5,149.92,8.27,72.76,31.8,Moderate
83.19,55.95,7.17,6.5,53.66,32.79,Healthy
56.5,49.77,97.27,6.21,77.35,34.05,Moderate
10.18,7.21,105.09,6.15,68.76,19.67,Moderate
11.94,41.87,111.73,8.39,71.86,28.07,Moderate
123.79,11.68,87.98,8.2,37.75,40.92,Poor
40.9,15.04,81.09,8.13,31.79,36.6,Moderate
33.69,75.83,85.77,5.2,60.27,34.27,Moderate
82.16,26.42,24.18,8.33,55.91,36.85,Moderate
107.58,83.8,28.56,6.49,56.7,17.79,Moderate
30.99,65.23,130.96,7.14,12.53,41.2,Poor
29.53,27.09,146.37,7.58,75.56,36.78,Poor
101.24,32.03,52.4,8.29,70.24,24.71,Healthy
62.26,33.28,52.29,7.94,10.74,26.77,Healthy
142.0,56.55,70.31,5.75,15.17,21.06,Moderate
22.66,17.04,28.71,5.71,10.77,40.65,Poor
27.33,41.4,132.53,4.93,43.85,37.81,Poor
87.97,24.98,111.65,7.23,35.35,16.25,Moderate
11.1,83.41,51.63,5.05,46.3,39.86,Poor
11.19,10.33,65.47,7.2,43.33,39.23,Poor
16.17,37.31,55.95,5.86,44.14,36.35,Moderate
54.5,75.73,26.24,6.74,36.26,29.56,Moderate
25.08,95.58,136.4,7.81,72.49,18.96,Poor
80.52,35.2,133.67,5.26,25.4,33.54,Moderate
22.45,74.57,43.88,7.14,71.11,31.46,Moderate
39.78,9.67,11.47,4.86,50.59,24.4,Poor
44.03,25.83,142.54,4.98,31.34,27.73,Moderate
10.06,92.49,19.37,7.23,54.02,36.84,Poor
101.19,78.09,66.08,6.45,59.12,30.35,Healthy
81.62,24.53,42.43,5.93,10.65,26.27,Moderate
10.39,58.68,107.08,6.75,58.55,15.0,Moderate
18.32,71.35,121.42,7.37,56.41,34.1,Moderate
113.54,73.82,112.01,4.8,14.43,24.75,Moderate
83.86,77.45,53.53,5.6,64.7,21.73,Healthy
124.92,21.83,57.12,6.1,30.97,15.09,Moderate
42.97,37.08,50.48,7.64,13.32,25.5,Moderate
15.25,93.41,119.58,8.43,73.71,23.53,Poor
106.82,34.12,133.79,6.14,36.31,39.68,Moderate
127.14,96.81,14.64,5.47,31.06,26.46,Moderate
76.24,32.69,119.62,5.39,58.76,38.0,Moderate
94.52,38.65,32.24,5.04,62.09,27.67,Healthy
16.48,98.46,102.34,7.88,40.67,40.8,Poor
37.93,22.59,134.1,8.07,44.93,18.4,Moderate
52.73,76.64,127.67,5.89,14.29,32.97,Moderate
113.53,45.28,89.55,8.45,27.15,30.47,Healthy
95.53,57.17,131.02,6.92,45.55,18.32,Healthy
108.45,17.55,8.85,6.45,50.07,41.97,Moderate
109.73,85.62,55.23,6.54,78.2,26.27,Moderate
123.02,54.97,37.47,6.82,25.26,15.08,Moderate
43.03,23.35,58.78,8.05,37.15,37.82,Moderate
87.79,5.72,32.37,8.23,52.29,40.1,Poor
53.42,73.07,116.94,8.4,11.27,40.71,Poor
64.82,84.61,83.98,6.76,35.16,37.37,Healthy
46.96,51.76,86.23,7.47,43.01,33.37,Healthy
77.94,67.64,102.75,7.34,67.63,29.6,Healthy
37.06,69.57,16.18,5.38,65.45,26.75,Moderate
79.73,98.8,39.1,4.58,17.8,21.6,Poor
111.63,78.7,87.0,5.52,46.52,15.4,Moderate
105.45,63.36,8.16,7.77,63.44,23.32,Healthy
98.95,62.14,25.76,5.27,57.82,40.21,Moderate
90.68,58.94,98.77,6.26,13.79,25.71,Healthy
136.04,81.47,139.48,5.11,45.42,30.79,Poor
39.39,24.09,118.39,7.19,55.3,22.21,Moderate
80.95,7.19,23.84,6.57,31.68,41.07,Moderate
76.01,12.94,7.59,7.4,22.01,20.07,Moderate
69.33,30.09,94.4,6.44,17.8,36.19,Healthy
69.62,63.03,5.57,7.01,29.8,28.35,Healthy
51.68,99.64,38.47,8.15,74.26,26.37,Moderate
52.56,41.2,148.45,6.98,48.13,15.97,Moderate
128.7,12.96,11.81,5.6,43.31,39.17,Poor
120.61,23.78,58.95,7.62,46.9,19.71,Moderate
65.45,64.46,146.12,7.15,11.13,34.04,Moderate
45.12,86.91,60.66,5.3,42.76,21.89,Moderate
43.02,59.46,116.27,7.84,37.84,16.8,Moderate
77.76,46.21,33.56,8.08,78.19,16.4,Poor
121.4,66.34,42.91,7.04,19.01,16.87,Moderate
149.09,65.46,41.72,6.3,76.51,26.85,Moderate
136.06,87.54,54.9,7.28,56.23,35.82,Moderate
61.23,9.96,29.8,6.97,64.26,35.41,Moderate
91.72,13.05,7.51,7.63,48.46,36.13,Moderate
32.79,43.71,138.28,5.19,14.31,32.64,Poor
93.24,95.44,136.44,7.5,11.34,27.97,Poor
135.45,46.2,144.51,7.11,17.66,28.75,Poor
107.39,11.21,54.97,7.37,20.99,24.41,Healthy
106.59,78.68,80.18,8.33,74.77,27.78,Moderate
32.44,78.43,40.26,7.87,51.1,25.64,Moderate
87.89,55.62,139.09,5.36,74.97,15.85,Moderate
117.69,92.37,62.14,4.79,66.33,37.76,Moderate
57.08,54.27,122.37,5.27,54.03,26.63,Moderate
34.42,83.99,52.08,8.24,49.83,28.89,Moderate
69.26,43.06,123.61,7.21,64.16,26.37,Healthy
46.6,13.25,117.62,6.16,45.65,27.67,Moderate
70.36,69.97,93.27,8.39,19.72,30.49,Moderate
18.85,81.75,94.37,6.21,66.16,27.29,Moderate
41.89,49.89,15.27,8.09,61.17,35.53,Moderate
132.43,80.2,67.62,4.97,36.14,40.22,Moderate
142.87,77.95,34.64,5.28,71.58,18.83,Moderate
91.78,40.93,48.79,7.21,77.17,36.0,Healthy
78.06,46.87,136.61,6.81,44.76,33.44,Healthy
43.2,11.05,128.99,6.93,21.54,23.05,Moderate
148.59,65.27,97.24,4.79,77.83,39.11,Poor
86.69,34.39,106.22,7.83,65.03,41.38,Moderate
99.16,35.52,77.2,7.77,28.57,21.25,Healthy
111.48,47.22,123.4,5.07,33.5,22.24,Moderate
107.7,77.14,71.12,6.41,19.24,33.95,Moderate
148.92,78.9,37.35,6.99,30.65,15.81,Moderate
35.18,14.75,33.41,7.68,30.5,35.44,Moderate
142.84,59.56,75.38,7.5,16.8,26.56,Moderate
79.84,83.95,123.06,7.89,58.85,29.33,Moderate
125.9,87.96,74.67,8.44,71.24,28.78,Moderate
19.7,26.33,117.58,4.94,42.89,31.33,Moderate
132.97,85.48,115.82,6.13,19.96,33.08,Moderate
35.38,58.32,147.2,6.7,55.19,33.29,Moderate
126.25,46.32,77.14,5.2,53.03,22.99,Healthy
81.07,77.82,7.55,6.76,22.14,22.54,Moderate
14.86,21.1,148.06,8.49,60.39,31.52,Poor
118.78,90.17,80.3,4.64,59.66,41.58,Poor
46.13,49.03,57.38,6.06,60.5,25.22,Healthy
141.75,80.02,9.01,7.77,64.1,28.95,Moderate
79.55,84.38,66.59,5.14,31.9,22.16,Moderate
105.35,21.99,98.49,6.36,68.78,28.09,Healthy
140.17,90.54,31.87,7.24,25.02,37.23,Moderate
99.0,32.94,41.12,6.22,66.05,36.5,Healthy
14.67,33.72,66.31,6.84,20.47,24.05,Healthy
133.98,50.27,112.9,6.44,42.55,31.79,Healthy
46.31,28.73,148.46,7.98,61.64,18.7,Moderate
14.23,21.66,140.97,7.77,46.62,41.16,Poor
30.52,58.12,31.57,5.73,75.81,38.44,Poor
24.25,28.71,91.2,4.75,48.51,30.78,Moderate
50.74,32.85,38.22,8.24,37.22,30.8,Healthy
52.22,71.75,19.71,4.79,62.1,34.62,Moderate
47.1,38.73,143.8,4.92,22.82,26.61,Moderate
49.49,66.66,105.14,6.61,52.78,26.7,Healthy
116.45,9.0,50.37,7.24,33.08,17.12,Moderate
58.3,72.59,22.69,7.4,64.28,32.15,Moderate
44.19,81.5,36.09,8.12,59.47,16.48,Moderate
121.9,53.11,70.63,6.18,52.46,34.56,Healthy
135.44,30.93,96.46,7.25,57.24,28.31,Healthy
64.74,77.43,48.5,5.33,48.21,22.23,Healthy
14.65,9.9,105.78,8.39,41.83,18.97,Poor
124.53,29.84,149.37,6.75,26.28,28.39,Moderate
56.95,79.05,20.34,7.93,63.71,38.26,Moderate
135.3,26.83,80.55,7.9,36.42,16.63,Moderate
50.83,27.98,131.16,6.36,57.85,40.98,Moderate
51.89,77.31,8.3,4.92,21.33,23.44,Moderate
66.42,50.32,40.57,4.76,57.43,15.64,Moderate
123.33,93.27,108.0,6.88,55.99,32.61,Moderate
140.44,96.61,66.87,6.97,66.2,15.03,Poor
83.78,67.02,108.99,5.98,30.7,19.92,Moderate
88.09,92.33,134.92,5.94,28.05,36.3,Moderate
111.5,53.01,61.41,5.0,64.96,31.67,Healthy
62.76,92.28,100.65,8.22,43.21,27.27,Moderate
141.21,96.18,144.31,7.78,42.37,20.68,Poor
63.68,94.14,57.72,7.53,74.61,41.2,Moderate
142.67,57.73,76.32,8.45,25.27,20.06,Moderate
144.85,70.47,82.76,5.03,45.93,40.49,Poor
94.4,43.44,84.91,8.04,73.9,25.8,Healthy
95.13,31.52,70.41,5.38,47.2,30.61,Healthy
57.3,30.85,26.9,5.06,59.8,20.98,Moderate
26.52,99.89,42.69,8.08,52.64,34.31,Poor
88.53,22.18,127.82,7.81,34.48,35.62,Moderate
86.03,91.36,121.41,4.66,71.55,41.15,Poor
113.9,16.39,122.07,7.09,33.72,38.87,Moderate
89.18,86.03,102.17,5.65,78.25,30.42,Moderate
82.35,43.33,24.77,7.24,40.16,40.23,Healthy
145.11,77.93,40.16,7.36,11.43,37.31,Moderate
79.11,93.99,59.78,5.55,79.65,29.33,Moderate
130.85,91.55,80.18,6.32,48.7,37.89,Moderate
145.05,36.19,112.1,5.64,52.77,36.73,Moderate
134.11,47.63,58.61,5.51,19.34,24.85,Moderate
132.08,44.79,51.01,7.46,25.09,21.92,Healthy
141.03,12.75,65.12,6.81,26.12,22.59,Moderate
41.06,37.79,135.28,6.23,39.25,25.44,Healthy
144.98,16.14,131.42,5.81,76.96,23.51,Poor
21.6,54.4,38.04,7.51,56.01,33.53,Moderate
37.09,72.32,50.14,8.49,61.22,30.94,Moderate
131.4,60.98,85.15,5.45,57.47,25.12,Healthy
16.03,82.53,12.52,7.19,20.97,26.68,Moderate
130.27,13.97,101.74,6.95,70.73,19.66,Moderate
121.97,47.76,67.15,5.95,36.99,29.04,Healthy
24.95,45.38,99.54,6.49,21.61,24.8,Healthy
72.01,68.54,135.61,6.7,57.35,17.08,Healthy
143.63,34.94,56.37,5.39,15.93,36.33,Moderate
43.67,31.86,31.36,8.4,64.67,40.11,Moderate
130.64,91.1,74.46,5.18,32.88,22.9,Moderate
110.4,7.44,25.6,7.23,18.64,16.3,Poor
25.29,70.61,25.2,5.09,26.12,35.27,Moderate
38.05,8.36,136.35,8.01,22.94,22.16,Poor
36.4,73.36,41.25,8.23,67.93,30.89,Moderate
11.25,88.95,110.53,7.65,15.03,34.13,Poor
122.64,95.88,89.17,6.53,39.78,33.93,Moderate
138.91,61.98,37.96,4.57,53.34,38.34,Poor
19.24,42.77,141.31,6.51,25.45,24.55,Moderate
67.14,16.14,100.81,6.87,55.34,31.49,Healthy
12.33,21.57,29.01,4.89,61.48,18.24,Moderate
103.55,21.95,22.15,5.15,45.59,32.43,Moderate
123.67,17.21,94.35,7.6,31.87,17.15,Moderate
31.83,13.7,133.65,6.01,46.63,35.75,Poor
62.01,66.66,16.12,6.42,16.76,21.7,Moderate
51.07,73.17,102.75,7.49,14.32,41.84,Moderate
17.62,83.45,112.34,6.87,40.72,35.44,Moderate
113.58,18.03,119.93,4.81,45.04,32.42,Moderate
125.04,49.0,39.34,6.46,27.51,29.28,Healthy
74.75,79.15,39.81,5.3,43.19,16.36,Moderate
42.11,38.6,75.71,5.58,49.24,38.72,Moderate
86.12,32.25,13.99,5.05,49.29,33.46,Moderate
16.95,22.63,51.27,5.78,77.09,20.5,Moderate
18.75,38.54,24.49,5.01,38.52,23.27,Moderate
22.84,62.41,77.75,4.81,70.39,22.69,Moderate
144.59,93.5,67.94,5.41,68.44,24.75,Moderate
32.9,57.4,75.96,7.9,61.05,38.66,Moderate
112.86,66.01,77.53,8.45,77.14,37.92,Moderate
118.54,59.87,42.66,8.0,10.76,21.14,Moderate
66.52,60.68,86.33,5.2,17.34,21.0,Healthy
58.82,6.34,105.41,5.49,34.6,24.04,Moderate
81.66,86.68,26.66,5.86,58.44,16.19,Moderate
126.2,96.37,93.11,8.33,38.91,26.21,Moderate
24.87,8.37,40.45,6.41,45.54,20.87,Moderate
95.79,22.21,52.3,5.28,58.77,28.95,Healthy
113.05,10.44,66.68,8.37,13.75,26.3,Poor
15.66,18.93,72.07,5.13,46.31,39.91,Poor
38.06,15.18,124.67,6.34,71.78,23.27,Moderate
97.85,92.71,29.9,7.7,54.21,36.95,Moderate
33.9,46.24,23.68,8.34,14.39,16.77,Poor
135.74,33.57,91.57,5.65,55.41,20.2,Healthy
74.24,55.68,53.38,5.51,19.81,34.07,Moderate
33.56,32.75,53.85,6.32,59.18,26.55,Healthy
131.95,69.58,126.58,7.37,20.4,41.4,Moderate
120.12,59.41,28.96,5.19,53.0,26.24,Moderate
104.62,40.38,79.36,5.25,20.86,17.04,Moderate
124.75,57.76,142.34,7.5,63.81,28.74,Healthy
124.16,94.5,109.65,4.92,55.57,18.25,Moderate
20.81,70.83,126.04,5.14,15.19,38.94,Poor
28.51,8.33,109.55,7.89,46.01,29.58,Moderate
57.16,27.65,114.51,7.9,32.49,22.39,Moderate
47.49,9.81,45.76,4.6,65.19,21.91,Moderate
106.62,56.6,126.43,8.34,35.71,17.39,Moderate
114.95,7.02,37.33,4.71,72.87,15.14,Poor
78.98,45.28,99.65,5.66,71.16,34.83,Moderate
70.52,39.01,123.3,7.53,37.93,24.22,Healthy
15.44,12.76,12.82,4.6,20.7,38.14,Poor
121.74,85.33,95.45,7.0,18.68,33.87,Moderate
49.2,54.33,143.43,7.98,26.32,34.89,Moderate
24.57,7.54,9.09,5.18,58.65,24.81,Poor
12.23,98.86,82.34,6.08,46.32,29.04,Moderate
75.83,63.23,133.42,5.71,44.09,15.1,Moderate
130.37,34.06,44.34,8.49,50.91,18.32,Moderate
47.17,38.56,147.98,6.22,26.11,30.38,Moderate
66.67,10.22,129.83,4.56,72.89,36.38,Poor
20.62,73.74,116.79,6.91,50.44,16.34,Moderate
18.33,74.09,20.31,5.47,44.92,19.43,Moderate
120.58,81.7,127.11,4.7,39.95,37.87,Moderate
60.85,71.1,90.44,5.89,29.35,32.62,Moderate
28.71,86.71,88.58,4.95,59.25,26.64,Poor
38.57,96.3,109.35,6.87,69.42,29.68,Moderate
71.81,23.0,27.24,6.23,41.92,34.8,Moderate
71.89,61.35,125.72,8.47,32.58,39.35,Poor
122.85,11.46,53.45,5.38,56.51,29.99,Moderate
79.28,77.54,53.33,6.03,70.59,41.25,Moderate
118.69,25.62,21.33,5.34,39.59,21.39,Healthy
136.15,68.72,65.43,5.6,36.65,27.85,Healthy
109.94,13.49,128.08,5.01,28.37,41.83,Poor
36.63,14.61,97.57,6.07,16.43,15.1,Poor
21.08,54.66,38.48,7.61,70.03,18.91,Moderate
57.18,18.92,46.57,5.46,65.08,24.33,Moderate
79.38,69.02,124.23,5.7,24.65,41.42,Moderate
54.82,68.75,103.29,6.56,25.99,18.82,Moderate
78.18,53.54,117.14,7.34,73.84,41.21,Moderate
111.9,12.27,63.74,6.94,51.31,19.9,Healthy
91.61,38.22,54.14,7.84,39.54,29.24,Healthy
88.8,58.48,35.9,6.9,33.42,32.69,Healthy
30.4,99.44,116.95,6.17,31.09,25.47,Moderate
110.97,67.26,106.8,8.06,41.94,33.08,Moderate
71.81,65.62,73.85,7.61,10.37,20.82,Healthy
51.5,94.81,78.52,5.96,38.3,27.2,Moderate
131.5,96.42,127.4,7.87,23.93,22.25,Moderate
93.45,67.33,34.39,7.49,24.0,22.1,Healthy
52.95,85.37,111.15,6.62,67.38,36.95,Moderate
64.58,79.24,34.91,6.51,18.28,26.52,Healthy
82.85,12.59,72.08,7.11,52.99,16.47,Moderate
23.35,38.38,127.19,7.98,31.67,34.41,Moderate
90.83,98.43,18.72,6.69,51.48,23.31,Moderate
16.57,9.95,70.77,7.27,59.01,19.89,Moderate
130.12,40.83,144.83,4.97,68.55,39.53,Poor
125.17,81.84,57.39,7.35,50.55,26.46,Healthy
149.04,32.59,64.91,8.11,30.23,19.12,Moderate
53.4,77.13,129.68,4.96,53.52,30.32,Moderate
103.63,68.75,144.12,5.89,30.98,30.69,Moderate
70.12,50.01,15.05,5.09,75.48,16.84,Poor
92.62,76.68,6.72,5.39,36.4,28.68,Moderate
57.82,66.65,37.83,4.6,10.11,24.33,Moderate
60.63,95.12,11.49,6.62,50.45,33.88,Moderate
99.42,5.77,96.62,5.79,64.1,20.09,Healthy
110.27,64.42,99.58,5.2,56.84,34.9,Healthy
78.52,37.33,29.15,5.66,63.47,26.05,Healthy
108.38,75.31,102.75,7.19,52.76,29.0,Healthy
37.69,85.07,144.82,6.37,75.33,41.95,Poor
78.07,73.81,98.35,5.45,13.3,27.24,Moderate
120.21,35.89,118.74,7.12,58.69,22.72,Healthy
75.81,22.26,40.75,4.86,18.87,20.68,Moderate
91.23,46.92,43.71,7.94,46.76,39.92,Healthy
98.9,6.5,137.45,7.93,54.47,29.44,Moderate
73.41,50.81,116.54,6.55,22.32,16.57,Moderate
27.67,28.89,58.32,8.07,26.74,23.63,Moderate
41.22,56.85,94.48,6.63,76.63,41.88,Moderate
127.24,81.5,58.08,6.82,34.6,36.18,Moderate
34.06,25.58,10.61,6.94,58.2,15.09,Poor
81.51,40.8,119.9,4.66,13.4,31.75,Moderate
92.83,83.95,90.88,8.3,32.01,25.74,Moderate
146.87,15.21,120.41,4.55,44.06,19.14,Moderate
93.84,80.83,9.79,5.16,33.98,21.91,Moderate
63.65,95.43,19.67,6.19,42.0,22.57,Moderate
48.99,72.9,94.59,7.75,38.36,31.38,Moderate
135.1,85.88,138.4,5.58,78.98,37.04,Poor
121.27,68.42,147.57,6.27,61.91,33.87,Moderate
112.49,76.39,32.66,5.9,37.46,35.2,Moderate
110.27,84.17,119.34,6.88,19.8,32.16,Moderate
134.19,66.1,134.87,8.5,35.14,34.53,Moderate
85.59,48.22,39.78,5.48,22.95,32.05,Moderate
29.89,45.98,80.88,6.25,69.85,26.97,Healthy
21.6,99.26,127.52,7.14,62.94,18.46,Poor
117.23,24.74,75.9,5.21,62.76,21.64,Healthy
45.45,15.38,109.49,5.68,46.28,23.97,Moderate
118.46,26.52,141.42,5.79,17.27,21.49,Moderate
20.35,49.53,41.29,8.04,46.2,21.3,Moderate
73.18,23.62,30.92,5.7,17.58,20.09,Moderate
141.33,68.35,138.56,5.53,69.99,24.78,Moderate
30.19,81.45,13.65,6.12,67.35,31.66,Moderate
82.53,38.6,15.88,8.46,22.23,21.89,Moderate
43.03,91.25,115.73,6.33,76.88,16.43,Poor
135.11,10.74,61.71,4.72,79.93,39.69,Poor
91.87,25.7,45.13,6.3,32.59,15.58,Healthy
101.88,63.28,136.13,6.41,34.13,28.81,Healthy
37.26,64.43,116.65,5.11,32.29,38.43,Moderate
80.77,55.52,109.75,6.81,14.87,36.71,Moderate
139.2,10.06,22.58,7.31,52.31,25.33,Moderate
85.49,71.82,78.15,5.06,16.26,26.85,Moderate
139.2,57.99,56.94,8.13,37.2,28.75,Moderate
26.31,75.05,106.54,7.68,32.76,26.77,Moderate
33.57,96.63,17.48,7.1,59.37,19.26,Poor
61.15,9.1,85.71,8.48,40.09,41.73,Poor
27.67,42.28,135.78,8.01,32.65,33.32,Poor
134.06,77.85,96.13,5.11,15.11,31.59,Moderate
80.04,27.61,47.45,6.07,44.69,25.54,Healthy
64.22,15.99,130.51,6.94,20.23,26.44,Moderate
68.34,62.06,93.29,7.08,58.85,17.79,Healthy
52.69,6.65,70.92,6.22,61.4,19.51,Moderate
98.41,34.14,60.38,7.38,15.01,24.26,Healthy
64.79,73.0,33.89,8.29,79.84,37.11,Moderate
51.96,68.07,17.06,7.99,46.12,19.76,Moderate
55.84,81.07,131.18,6.58,43.62,35.27,Moderate
125.67,77.66,60.74,7.07,70.02,19.1,Moderate
64.34,10.38,64.29,7.59,23.79,29.63,Moderate
15.12,90.28,123.9,6.6,59.41,17.81,Moderate
128.33,72.95,22.4,8.42,11.58,31.97,Moderate
34.05,73.33,15.21,4.82,42.64,41.84,Poor
48.71,63.19,80.2,7.87,30.2,29.98,Moderate
143.09,36.6,68.71,8.06,33.27,25.28,Moderate
52.58,81.91,139.91,7.02,53.65,25.53,Moderate
11.75,21.52,26.38,4.96,55.78,18.68,Moderate
21.99,41.35,41.11,5.08,20.23,21.92,Moderate
85.16,77.02,128.65,7.51,53.97,39.51,Moderate
82.76,65.17,64.68,5.81,33.22,19.0,Moderate
121.52,10.26,102.83,7.96,44.82,16.9,Moderate
69.98,37.61,147.9,7.27,60.5,28.93,Healthy
109.32,73.64,14.62,5.39,10.91,28.76,Moderate
132.61,62.91,77.53,8.2,22.06,17.01,Moderate
138.42,90.76,104.03,5.48,77.88,35.66,Poor
104.35,26.18,79.4,7.79,70.22,30.16,Healthy
83.19,71.28,81.6,6.17,15.98,18.4,Moderate
116.44,7.34,12.58,8.12,59.28,15.11,Poor
53.69,77.52,65.55,6.38,42.12,20.46,Healthy
110.99,14.79,78.55,5.18,13.26,18.87,Poor
131.71,21.73,45.36,5.05,61.49,27.03,Moderate
142.11,68.11,82.05,7.13,12.83,40.67,Poor
143.9,31.23,96.1,5.31,48.32,35.81,Moderate
141.58,37.23,105.56,7.37,25.48,31.98,Moderate
101.76,77.59,149.99,4.66,24.16,18.92,Moderate
31.62,48.15,132.39,6.29,56.79,25.17,Moderate
54.75,84.25,100.05,5.9,73.99,28.46,Moderate
36.36,50.91,102.83,5.97,69.06,29.39,Moderate
75.49,86.58,72.12,6.16,17.26,24.79,Moderate
65.59,22.16,90.23,5.08,25.66,30.15,Moderate
47.66,65.77,105.12,5.71,16.12,28.22,Moderate
23.01,53.95,110.3,6.98,41.38,40.54,Moderate
24.24,88.6,121.02,6.18,20.7,19.21,Moderate
139.05,27.2,131.75,6.51,42.32,31.73,Moderate
40.11,45.7,141.08,5.45,74.51,41.84,Moderate
17.27,55.48,29.91,6.99,79.27,39.22,Poor
139.48,25.27,83.64,5.44,72.96,20.16,Moderate
31.55,6.16,31.38,5.26,15.42,38.43,Poor
119.2,29.18,118.57,6.19,64.29,23.72,Healthy
89.05,41.25,32.21,6.84,62.56,35.33,Healthy
59.88,54.28,115.75,4.72,15.03,25.16,Moderate
41.29,40.59,18.59,6.87,57.02,36.38,Moderate
101.07,42.66,140.56,7.41,46.94,20.58,Healthy
100.86,61.21,104.08,7.62,74.05,40.62,Moderate
98.23,96.77,137.16,4.51,54.63,19.82,Poor
51.33,33.26,75.05,4.54,26.51,15.79,Moderate
101.08,89.48,149.68,6.29,28.21,38.03,Poor
25.84,97.55,108.65,6.52,16.77,15.49,Poor
86.23,44.32,127.19,7.07,40.23,21.1,Healthy
77.26,20.48,101.72,6.92,66.7,27.14,Moderate
49.01,84.46,105.19,7.33,46.97,38.65,Moderate
41.89,43.16,120.45,5.03,66.57,24.52,Moderate
27.57,12.52,127.24,7.61,30.16,18.14,Poor
44.61,25.23,111.29,5.36,25.13,15.87,Moderate
93.56,70.45,99.76,6.77,77.63,27.76,Healthy
130.42,66.37,17.2,7.74,50.91,32.65,Moderate
35.23,46.56,132.68,5.36,10.01,21.95,Moderate
78.26,83.02,98.28,8.18,41.89,25.55,Healthy
42.4,25.72,111.74,4.82,26.99,38.92,Moderate
90.77,9.43,107.12,6.53,69.82,33.43,Moderate
10.62,24.55,42.4,7.31,45.65,35.18,Moderate
81.8,36.1,20.03,5.31,38.05,29.89,Healthy
141.41,27.77,101.58,5.11,59.96,15.31,Poor
101.83,20.51,31.15,6.74,36.28,27.73,Healthy
53.24,95.58,47.15,6.67,69.8,32.93,Moderate
55.19,57.48,17.03,6.68,40.2,35.46,Moderate
128.71,23.96,16.82,6.06,47.39,25.17,Moderate
98.0,53.04,140.81,6.14,15.77,23.15,Moderate
94.83,29.32,44.0,5.86,62.23,40.38,Healthy
59.05,23.57,65.99,5.91,79.3,27.52,Moderate
105.1,91.81,96.21,5.5,52.52,25.85,Healthy
69.13,98.04,45.4,6.38,21.19,19.82,Moderate
94.49,76.35,97.29,5.82,14.17,27.7,Moderate
80.6,78.21,97.84,7.99,64.81,24.88,Healthy
98.51,75.99,143.75,6.19,55.38,25.6,Healthy
113.3,91.64,138.29,5.13,24.29,35.38,Poor
98.34,90.99,50.5,7.89,57.86,20.28,Healthy
27.71,71.76,27.98,7.68,49.0,27.88,Moderate
48.57,98.47,109.71,7.61,63.81,30.77,Moderate
141.56,60.46,80.41,5.59,29.72,34.9,Moderate
56.87,74.23,143.14,6.26,16.81,33.0,Moderate
11.33,79.77,81.22,6.46,49.86,28.94,Healthy
55.33,31.74,65.22,8.08,19.48,23.77,Moderate
