year,state,crop,season,area,production,annual_rainfall,fertilizer,pesticide,yield
2022,Jammu and Kashmir,Horse-gram,Kharif,775.54,360.08,1246.5,118351.6,223.75,0.464295
2009,Jammu and Kashmir,Sesamum,Kharif,4624.0,2031.0,751.7,720511.68,786.08,0.443333
2003,Karnataka,Banana,Whole Year,33220.0,431463.0,867.6,3288115.6,7972.8,14.362222
2005,Karnataka,Ragi,Kharif,883984.0,1551359.0,1316.2,106007361.3,185636.64,1.4915
2000,Bihar,Sweet potato,Whole Year,5009.0,60707.0,1207.0,491733.53,1302.34,12.088333
2026,Maharashtra,Rapeseed &Mustard,Rabi,9231.3,4035.36,1422.5,1446952.8,2704.55,0.437139
2017,West Bengal,Tobacco,Whole Year,13985.0,17672.0,1830.0,2201798.4,5314.3,1.29
2002,Nagaland,Sugarcane,Whole Year,2000.0,80000.0,1536.6,189340.0,500.0,55.631667
2001,Punjab,Barley,Rabi,23000.0,78000.0,479.3,2348990.0,5980.0,3.26
2006,Maharashtra,Wheat,Rabi,1230800.0,1871000.0,1439.4,157185468.0,270776.0,1.451667
2026,Tripura,Sesamum,Kharif,3018.48,1820.23,2072.4,551649.6,1130.1,0.603029
2026,Karnataka,Banana,Whole Year,47955.89,1857699.74,1229.6,7436876.26,12977.85,38.737678
2003,Karnataka,Urad,Kharif,129237.0,32541.0,867.6,12791878.26,31016.88,0.224444
2001,Andhra Pradesh,Wheat,Rabi,13793.0,9486.0,928.4,1408679.09,3586.18,0.6275
2024,Telangana,Sesamum,Kharif,9479.14,5030.99,971.9,1609319.71,3760.96,0.530744
2011,Assam,Moong(Green Gram),Rabi,11512.0,6347.0,1743.4,1928490.24,3798.96,0.524074
2001,West Bengal,Turmeric,Whole Year,12794.0,22031.0,1556.6,1306651.22,3326.44,1.602222
2024,Odisha,Coriander,Whole Year,15804.43,11996.91,1474.8,2010563.67,4782.76,0.759086
2025,Punjab,Maize,Kharif,134390.55,597001.33,557.7,19676794.27,39150.17,4.442286
2015,Nagaland,Sunflower,Kharif,340.0,280.0,1308.3,53689.4,112.2,0.788333
2010,Haryana,Cotton(lint),Kharif,493228.0,1747000.0,639.2,81930103.08,118374.72,2.095
2013,Delhi,Sugarcane,Whole Year,3.0,226.0,706.8,433.47,0.81,75.33
2026,Mizoram,Moong(Green Gram),Kharif,36.67,155.05,2519.6,4361.99,8.69,4.228127
2019,Andhra Pradesh,Rice,Kharif,1526425.0,5342033.0,899.2,262178758.0,564777.25,3.517692
2025,Haryana,Onion,Whole Year,12387.91,409404.08,456.1,2173019.74,4265.15,33.048692
2000,Maharashtra,Mango,Whole Year,94159.5,580062.29,703.9,6397.8,394.2,6.160423
2022,Himachal Pradesh,Groundnut,Kharif,83.92,96.5,1067.5,11309.61,19.16,1.149874
2022,West Bengal,Castor seed,Kharif,64.18,18.72,1401.2,9425.35,17.77,0.291735
2005,Goa,Sugarcane,Whole Year,1110.0,55867.0,3392.8,133111.2,233.1,53.16
2017,Andhra Pradesh,Arecanut,Kharif,697.0,4369.0,868.2,109735.68,264.86,5.5825
2019,Uttarakhand,Rice,Kharif,240411.0,615514.0,1378.9,41292993.36,88952.07,1.933846
2013,Madhya Pradesh,Ragi,Kharif,336.0,192.0,1451.4,48548.64,90.72,0.463333
2010,Mizoram,Maize,Kharif,8721.0,13055.0,2738.7,1448645.31,2093.04,1.62125
2026,Karnataka,Moong(Green Gram),Kharif,161727.38,41301.09,1239.0,27137866.89,46737.4,0.255375
2008,Jharkhand,Ragi,Autumn,29768.73,27189.0,1295.2,4258119.14,2679.19,0.812857
2026,Manipur,Sweet potato,Whole Year,136.65,443.26,1305.7,19758.05,30.58,3.243813
2002,Nagaland,Sesamum,Kharif,5000.0,4500.0,1536.6,473350.0,1250.0,0.90625
2001,Assam,Rice,Autumn,495698.0,487719.0,1824.7,50625636.74,128881.48,1.120435
2000,Karnataka,Sugarcane,Whole Year,417141.0,42923496.0,1213.3,40950731.97,108456.66,98.800385
2001,Kerala,Ragi,Kharif,1947.0,1575.0,2946.7,198847.11,506.22,0.766667
2019,Madhya Pradesh,Sesamum,Kharif,315005.0,126053.0,1446.7,54105258.8,116551.85,0.5458
2007,Puducherry,Turmeric,Rabi,4.0,6.0,1434.6,533.6,0.64,1.5
2024,Chhattisgarh,Sannhamp,Whole Year,1408.51,959.38,1312.6,208591.21,369.32,0.681131
2014,Andhra Pradesh,Tobacco,Kharif,19733.0,152700.0,687.6,2978893.68,6511.89,6.8325
2008,Himachal Pradesh,Ginger,Kharif,34508.41,277912.06,1397.4,4762.32,190.26,8.053459
2019,Andhra Pradesh,Potato,Kharif,453.0,6648.0,899.2,77807.28,167.61,12.21
2009,Madhya Pradesh,Garlic,Whole Year,52169.0,224352.0,904.1,8128973.58,8868.73,3.153
2007,Bihar,Sannhamp,Kharif,3451.0,15301.0,1600.2,460363.4,552.16,4.3544
2016,Andhra Pradesh,Tapioca,Kharif,7122.0,83906.0,890.0,1091446.5,2492.7,13.003333
2023,Arunachal Pradesh,Dry chillies,Whole Year,2519.38,8478.2,2543.2,358217.6,756.09,3.3652
2021,Madhya Pradesh,Sannhamp,Whole Year,4723.58,7460.42,1081.7,553870.41,1071.52,1.579401
2023,Maharashtra,Other  Rabi pulses,Rabi,120529.19,56317.93,972.1,17159045.34,32736.22,0.467256
2012,Haryana,Mustard,Rabi,818709.78,1196765.06,699.6,215555.22,4704.46,1.46177
2017,Arunachal Pradesh,Sugarcane,Whole Year,2110.0,45154.0,2745.5,332198.4,801.8,22.442308
2000,Himachal Pradesh,Rice,Kharif,81519.0,124893.0,1068.4,8002720.23,21194.94,1.55
2019,Telangana,Small millets,Kharif,924.0,1579.0,1031.7,158706.24,341.88,1.692
2022,Uttar Pradesh,Small millets,Kharif,8172.06,6575.81,721.6,1156297.75,2212.39,0.80467
2004,Nagaland,Linseed,Rabi,7300.0,5640.0,1711.5,790882.0,1533.0,0.64
2025,West Bengal,Gram,Rabi,33668.5,44756.67,1548.1,4708170.36,9180.25,1.329333
2026,Madhya Pradesh,Cotton(lint),Kharif,583307.97,1047529.0,927.5,84162373.13,164234.48,1.795842
2011,Karnataka,Sesamum,Kharif,60680.0,30545.0,1179.0,10165113.6,20024.4,0.453214
2024,Tamil Nadu,Potato,Whole Year,3511.27,74265.3,938.5,458189.37,805.87,21.150579
2019,West Bengal,Linseed,Rabi,4055.0,2098.0,1733.4,696486.8,1500.35,0.515625
2014,Uttarakhand,Masoor,Rabi,10417.0,7352.0,1287.4,1572550.32,3437.61,0.679231
2026,Puducherry,Sugarcane,Kharif,1852.27,364910.51,1342.5,281515.82,518.82,197.007388
2019,Odisha,Mesta,Kharif,4690.0,23420.0,1593.9,805554.4,1735.3,4.85
2025,Assam,Jute,Kharif,65100.67,733825.56,1899.3,10012542.9,19836.37,11.272165
2021,Puducherry,Urad,Rabi,506.85,446.7,1364.1,66697.96,126.94,0.881328
2026,Puducherry,Small millets,Kharif,5.25,10.12,1464.8,869.68,1.7,1.927043
2023,West Bengal,Mustard,Rabi,1213317.79,2132161.58,1289.9,385558.16,1986.11,1.757299
2003,Gujarat,Sugarcane,Whole Year,176200.0,12669000.0,902.5,17440276.0,42288.0,71.596667
2012,Haryana,Horse-gram,Kharif,343.0,136.0,307.9,51724.4,106.33,0.26
2006,Jammu and Kashmir,Garlic,Kharif,31.0,36.0,1786.5,3959.01,6.82,1.15
2026,Karnataka,Linseed,Rabi,7882.34,1858.3,1121.9,1429748.6,2596.09,0.235755
2025,Arunachal Pradesh,Soyabean,Kharif,3138.41,980.47,2751.8,548088.01,1227.76,0.31241
2011,Gujarat,Wheat,Rabi,1350600.0,4072100.0,890.5,226252512.0,445698.0,3.01
2017,Bihar,Maize,Autumn,223242.0,535877.0,1112.0,35147220.48,84831.96,2.639189
2007,Himachal Pradesh,Gram,Rabi,1452.0,1372.0,1095.4,193696.8,232.32,0.815556
2013,Meghalaya,Cowpea(Lobia),Rabi,1608.0,2296.0,2448.4,232339.92,434.16,1.472727
2006,Tamil Nadu,Sugarcane,Whole Year,391201.0,48037332.0,927.9,49960279.71,86064.22,118.174643
2025,Chhattisgarh,Horse-gram,Kharif,28286.93,9682.26,1315.5,4457093.93,7830.98,0.342287
2025,Odisha,Niger seed,Rabi,51190.9,10790.91,1342.7,6652592.04,17241.28,0.210797
2002,Chhattisgarh,Gram,Rabi,175588.0,113079.0,1001.4,16622915.96,43897.0,0.62125
2002,Mizoram,Potato,Whole Year,369.0,726.0,2627.0,34933.23,92.25,1.976667
2014,Odisha,Rice,Autumn,583000.0,1036000.0,1536.9,88009680.0,192390.0,1.599167
2015,Meghalaya,Gram,Rabi,1824.0,1932.0,3870.8,288027.84,601.92,1.07
2009,Chhattisgarh,Other  Rabi pulses,Rabi,1877.0,252.0,956.9,292474.14,319.09,0.464444
2007,Tamil Nadu,Turmeric,Whole Year,27303.0,146008.0,1067.2,3642220.2,4368.48,5.253846
2009,Bihar,Khesari,Rabi,78827.0,81666.0,889.3,12282823.14,13400.59,1.023684
2019,Tripura,Maize,Kharif,12485.0,17757.0,2252.8,2144423.6,4619.45,1.42
2011,Jammu and Kashmir,Bajra,Kharif,18926.0,11192.0,887.6,3170483.52,6245.58,0.568571
2007,Andhra Pradesh,Groundnut,Kharif,1500000.0,2036000.0,1004.2,200100000.0,240000.0,1.334286
2002,Gujarat,Gram,Rabi,57500.0,28900.0,458.4,5443525.0,14375.0,0.520588
2017,Karnataka,Safflower,Rabi,33701.0,30342.0,1111.7,5305885.44,12806.38,0.714615
2002,Karnataka,Banana,Whole Year,39813.0,681663.0,860.8,3769096.71,9953.25,16.965185
2026,Karnataka,Maize,Kharif,411891.56,1595166.25,1235.8,59128059.75,108899.24,3.872782
2008,Bihar,Other Kharif pulses,Kharif,1161.0,672.0,1197.7,166069.44,104.49,0.604211
2014,Nagaland,Rapeseed &Mustard,Rabi,27280.0,27600.0,1333.3,4118188.8,9002.4,1.010909
2026,Tripura,Wheat,Rabi,644.68,1433.34,2176.4,78758.72,154.29,2.223337
2011,Tamil Nadu,Potato,Whole Year,4673.0,92207.0,926.5,782820.96,1542.09,19.59125
2018,Chhattisgarh,Peas & beans (Pulses),Rabi,10016.0,3892.0,1515.5,1624595.2,3505.6,0.3752
2001,Gujarat,Ragi,Kharif,21000.0,21500.0,666.5,2144730.0,5460.0,1.005
2024,Assam,Mesta,Kharif,4687.36,31014.41,2054.6,661878.11,1214.57,6.616602
2011,Punjab,Maize,Kharif,126000.0,502000.0,705.2,21107520.0,41580.0,4.359091
2007,Himachal Pradesh,Sannhamp,Kharif,32.0,6.0,1095.4,4268.8,5.12,0.185
2014,Delhi,Maize,Kharif,35.0,783.0,416.4,5283.6,11.55,22.37
2001,Jharkhand,Maize,Kharif,430762.01,1061190.77,1345.6,50896.2,1218.86,2.46352
2015,Nagaland,Linseed,Rabi,5790.0,4680.0,1308.3,914298.9,1910.7,0.805455
2024,Himachal Pradesh,Arhar/Tur,Kharif,140.5,69.12,1143.3,16918.84,42.11,0.491989
2024,Puducherry,Other Cereals,Kharif,102.49,122.63,1552.8,13136.89,23.92,1.196523
2003,Rajasthan,Sesamum,Kharif,36224.11,14159.52,299.4,4067.46,87.88,0.390887
2016,West Bengal,Sannhamp,Kharif,847.0,3563.0,1795.8,129802.75,296.45,4.28
2002,Telangana,Turmeric,Kharif,21998.91,104707.06,946.8,2131.94,79.89,4.759648
2016,Nagaland,Small millets,Kharif,8800.0,9880.0,1959.8,1348600.0,3080.0,1.12
2010,Karnataka,Arhar/Tur,Kharif,891525.0,522540.0,1317.7,148091217.8,213966.0,0.65037
2008,Tamil Nadu,Cardamom,Whole Year,4051.0,370.0,1201.9,579455.04,364.59,0.094
2019,Assam,Cotton(lint),Kharif,789.0,417.0,2084.7,135518.64,291.93,0.674444
2000,Mizoram,Other Kharif pulses,Kharif,1610.0,2554.0,2834.3,158053.7,418.6,1.4075
2019,Tamil Nadu,Urad,Kharif,42597.0,35846.0,910.1,7316460.72,15760.89,0.854333
2026,Karnataka,Soyabean,Kharif,187042.7,219500.02,1123.4,29371344.81,61060.06,1.173529
2023,Rajasthan,Groundnut,Kharif,414532.59,879621.76,304.0,93055.58,1724.56,2.12196
2008,Haryana,Masoor,Rabi,4858.0,3600.0,715.6,694888.32,437.22,0.639286
2024,Delhi,Barley,Kharif,79.91,347.55,637.1,11408.17,23.67,4.349235
2014,Jammu and Kashmir,Bajra,Kharif,15797.0,9395.0,1278.4,2384715.12,5213.01,0.558571
2014,Arunachal Pradesh,Turmeric,Whole Year,725.0,3500.0,2403.2,109446.0,239.25,6.83
2005,Punjab,Groundnut,Kharif,3400.0,3000.0,566.7,407728.0,714.0,0.978571
2003,Meghalaya,Tobacco,Whole Year,723.0,472.0,3321.3,71562.54,173.52,0.55
2005,Mizoram,Arhar/Tur,Kharif,97.0,93.0,2075.4,11632.24,20.37,0.9175
2017,Uttarakhand,Horse-gram,Kharif,12728.0,10555.0,1475.8,2003896.32,4836.64,0.923636
2018,Karnataka,Banana,Whole Year,103377.31,3419230.15,917.2,8973.51,470.04,33.075248
2019,Madhya Pradesh,Small millets,Kharif,79810.0,73907.0,1446.7,13708165.6,29529.7,0.5925
2016,Telangana,Sweet potato,Rabi,199.0,1672.0,942.6,30496.75,69.65,9.564
2005,Jammu and Kashmir,Other Cereals,Kharif,262.0,52.0,1721.8,31419.04,55.02,0.1825
2019,Himachal Pradesh,Moong(Green Gram),Kharif,117.0,90.0,1217.7,20095.92,43.29,0.74875
2019,Arunachal Pradesh,Small millets,Kharif,26790.0,27460.0,2433.3,4601450.4,9912.3,1.0152
2021,Meghalaya,Tapioca,Kharif,4788.72,39139.08,4250.5,700524.86,1324.6,8.173178
2010,Madhya Pradesh,Bajra,Kharif,200498.0,384154.0,856.3,33304722.78,48119.52,1.220323
2013,Uttar Pradesh,Bajra,Kharif,918984.0,1868189.0,995.2,132783998.2,248125.68,1.457188
2023,Assam,Dry chillies,Whole Year,18329.42,15769.13,1844.5,2774234.29,4691.87,0.860318
2024,Goa,Black pepper,Whole Year,608.25,269.39,3735.0,96479.3,202.81,0.442886
2017,Jharkhand,Peas & beans (Pulses),Rabi,59150.0,71052.0,1165.7,9312576.0,22477.0,1.19625
2021,West Bengal,Urad,Kharif,32568.92,21893.6,1643.3,4486838.81,8209.69,0.672224
2004,Tamil Nadu,Banana,Whole Year,81498.0,3461788.0,1034.0,8829493.32,17114.58,41.73931
2025,Assam,Rapeseed &Mustard,Rabi,248522.97,155018.74,2155.2,39066878.66,78563.19,0.62376
2021,Bihar,Gram,Rabi,74060.69,85932.73,939.1,9244131.9,16777.7,1.160301
2020,Tamil Nadu,Ragi,Kharif,16209.12,38103.21,933.8,2137.52,80.91,2.350726
2012,Haryana,Coriander,Whole Year,294.0,307.0,307.9,44335.2,91.14,1.002
2020,Bihar,Maize,Kharif,215976.14,865501.33,1426.1,35526.48,2780.9,4.007393
2022,Telangana,Moong(Green Gram),Kharif,73530.46,64742.67,1010.9,13772106.17,29958.19,0.880488
2016,Jharkhand,Maize,Autumn,124673.0,270738.0,1296.3,19106137.25,43635.55,2.102609
2022,Madhya Pradesh,Ginger,Whole Year,12855.26,235067.87,914.2,1974225.45,3873.14,18.285729
2017,Maharashtra,Other  Rabi pulses,Rabi,101725.0,50909.0,1129.5,16015584.0,38655.5,0.575556
2005,Uttarakhand,Garlic,Whole Year,2222.0,20330.0,1353.3,266462.24,466.62,9.173636
2018,Haryana,Coriander,Whole Year,2284.0,5904.0,533.2,370464.8,799.4,3.366111
2000,Andhra Pradesh,Banana,Whole Year,49051.0,819660.0,935.6,4815336.67,12753.26,17.630909
2026,Gujarat,Urad,Kharif,63432.34,66750.68,1046.9,11027057.9,20418.53,1.052313
2016,Goa,Arecanut,Whole Year,1810.0,3101.0,3266.9,277382.5,633.5,1.725
2018,Madhya Pradesh,Safflower,Rabi,13.0,4.0,1102.2,2108.6,4.55,0.263333
2021,Bihar,Maize,Rabi,203655.23,855818.46,1106.1,30574643.52,51289.22,4.202291
2010,Andhra Pradesh,Potato,Whole Year,5953.0,66316.0,1297.0,988852.83,1428.72,10.99875
2002,Goa,Cashewnut,Whole Year,54373.0,23109.0,2516.3,5147491.91,13593.25,0.43
2003,Uttar Pradesh,Sunflower,Kharif,12044.0,20111.0,1075.6,1192115.12,2890.56,1.678364
2000,Odisha,Ragi,Kharif,83981.0,46554.0,1066.0,8244414.77,21835.06,0.424231
2008,Madhya Pradesh,Horse-gram,Kharif,23676.0,7406.0,895.0,3386615.04,2130.84,0.323846
2004,Meghalaya,Jute,Kharif,4019.0,20153.0,4767.9,435418.46,843.99,4.8
2010,Himachal Pradesh,Ginger,Kharif,28925.35,221669.99,1968.4,2044.54,329.23,7.663519
2014,Nagaland,Peas & beans (Pulses),Kharif,2330.0,3160.0,1333.3,351736.8,768.9,1.353
2009,Kerala,Turmeric,Whole Year,2438.0,6066.0,2821.5,379889.16,414.46,2.276429
2023,Tamil Nadu,Maize,Kharif,168973.27,1300271.3,879.2,30242354.63,54607.33,7.69513
2021,Mizoram,Moong(Green Gram),Kharif,36.84,124.05,2493.8,3793.0,8.15,3.36689
2021,Meghalaya,Ginger,Kharif,9643.96,92672.68,3388.4,1368738.29,2528.26,9.609398
2003,Odisha,Sugarcane,Whole Year,14565.0,858096.0,1648.2,1441643.7,3495.6,54.546552
2018,Meghalaya,Small millets,Rabi,2902.0,2743.0,5649.1,470704.4,1015.7,1.108
2006,Meghalaya,Banana,Kharif,6422.0,72367.0,2454.7,820153.62,1412.84,10.317143
2022,Meghalaya,Wheat,Rabi,862.71,1540.14,4102.7,115883.7,248.84,1.785235
2008,Uttarakhand,Moth,Kharif,343.0,120.0,1363.7,49062.72,30.87,0.35
2006,Maharashtra,Urad,Kharif,490000.0,199700.0,1439.4,62577900.0,107800.0,0.542424
2009,Uttar Pradesh,Sannhamp,Kharif,1813.0,334.0,585.8,282501.66,308.21,0.179062
2015,Karnataka,Safflower,Rabi,53833.0,21027.0,1024.9,8500769.03,17764.89,0.360714
2026,Karnataka,Onion,Kharif,62326.19,683878.06,1237.6,11146058.93,18356.0,10.972563
2013,Telangana,Ragi,Kharif,1204.0,1727.0,1348.7,173965.96,325.08,1.593333
2013,Telangana,Urad,Kharif,32090.0,26377.0,1348.7,4636684.1,8664.3,0.83125
2021,Jammu and Kashmir,Gram,Rabi,202.71,63.29,1342.6,27320.07,49.0,0.312232
2024,Jharkhand,Bajra,Kharif,338.3,171.66,1183.1,61975.56,133.77,0.507412
2017,Bihar,Sesamum,Kharif,1571.0,1378.0,1112.0,247338.24,596.98,0.886364
2000,Tamil Nadu,Cardamom,Whole Year,2144.0,204.0,971.1,210476.48,557.44,0.078
2024,Tripura,Soyabean,Kharif,169.34,104.7,2867.7,31355.15,65.89,0.618263
2024,Tamil Nadu,Ginger,Whole Year,451.97,5240.21,1033.8,73759.94,114.43,11.594073
2015,Jammu and Kashmir,Dry chillies,Kharif,567.0,485.0,1572.6,89534.97,187.11,0.905556
2026,Manipur,Cotton(lint),Kharif,135.37,49.02,1696.4,19784.02,31.8,0.362116
2007,Himachal Pradesh,Wheat,Rabi,366592.0,504360.0,1095.4,48903372.8,58654.72,1.500833
2018,Bihar,Ragi,Kharif,2883.0,3088.0,1521.4,467622.6,1009.05,1.144286
2025,Jharkhand,Groundnut,Kharif,29179.14,28835.65,1180.4,5387224.37,10185.25,0.988228
2023,Andhra Pradesh,Maize,Kharif,277520.03,1728233.99,969.9,46517080.43,73863.3,6.227421
2009,Madhya Pradesh,Mustard,Rabi,430988.29,627405.87,1196.0,33484.65,2411.21,1.455738
2007,Punjab,Bajra,Kharif,4000.0,4000.0,527.2,533600.0,640.0,1.0
2015,Manipur,Turmeric,Whole Year,2670.0,30962.0,1329.1,421619.7,881.1,11.856667
2017,Sikkim,Small millets,Kharif,2469.0,2547.0,2873.6,388719.36,938.22,1.0325
2026,Telangana,Ginger,Kharif,1347.78,9970.93,1013.1,214724.83,452.64,7.398039
2001,Karnataka,Safflower,Rabi,92029.0,72794.0,1002.9,9398921.77,23927.54,0.714667
2020,Telangana,Maize,Kharif,212495.0,821179.96,887.0,34348.25,575.02,3.864467
2023,Uttar Pradesh,Tobacco,Rabi,15537.94,30142.01,802.4,2506454.1,4605.29,1.939897
2021,Uttar Pradesh,Bajra,Kharif,943560.32,1481310.94,847.8,128471863.64,236658.08,1.569917
2019,Punjab,Peas & beans (Pulses),Rabi,1800.0,1600.0,653.2,309168.0,666.0,1.008571
2016,Haryana,Maize,Kharif,6300.0,19500.0,554.7,965475.0,2205.0,3.132222
2010,West Bengal,Mustard,Rabi,1255357.27,1826342.68,1260.0,230231.48,10675.29,1.454839
2008,Tripura,Peas & beans (Pulses),Rabi,599.0,494.0,1827.8,85680.96,53.91,0.8675
2021,Madhya Pradesh,Dry chillies,Whole Year,70252.98,283025.06,1031.8,10119205.19,18202.32,4.028655
2017,Puducherry,Sesamum,Kharif,4.0,6.0,1582.4,629.76,1.52,1.5
2015,Punjab,Groundnut,Kharif,1000.0,1900.0,512.6,157910.0,330.0,1.9
2026,Jharkhand,Sunflower,Kharif,516.04,516.68,1203.3,121198.71,279.73,1.001255
2005,Kerala,Banana,Whole Year,61400.0,491823.0,3030.9,7363088.0,12894.0,8.060714
2017,Andhra Pradesh,Bajra,Kharif,43367.0,82916.0,868.2,6827700.48,16479.46,1.854545
2006,Assam,Arecanut,Whole Year,69104.0,55044.0,1774.9,8825271.84,15202.88,0.817037
2021,West Bengal,Linseed,Rabi,6368.3,2448.13,1779.9,818232.57,1489.97,0.384424
2003,Uttar Pradesh,Moth,Kharif,379.0,146.0,1075.6,37513.42,90.96,0.388947
2025,Gujarat,Urad,Kharif,74701.56,71933.47,777.1,10436743.21,18929.6,0.962945
2021,West Bengal,Jowar,Kharif,687.84,172.72,1807.2,87980.23,148.35,0.251097
2017,Karnataka,Arhar/Tur,Kharif,884913.0,839563.0,1111.7,139320702.7,336266.94,0.844074
2004,Chhattisgarh,Castor seed,Kharif,137.0,50.0,1122.8,14842.58,28.77,0.34625
2015,Mizoram,Maize,Kharif,5672.0,9868.0,2310.8,895665.52,1871.76,1.94625
2024,Goa,Rice,Kharif,25892.6,68929.57,3796.7,3605296.22,6815.62,2.662134
2023,West Bengal,Jute,Kharif,642235.73,13807749.8,1644.5,84044839.24,158143.16,21.499504
2013,Uttarakhand,Tobacco,Whole Year,6.0,22.0,1735.4,866.94,1.62,3.67
2012,Chhattisgarh,Mesta,Kharif,1222.0,2273.0,1366.8,184277.6,378.82,2.078421
2008,Mizoram,Other  Rabi pulses,Rabi,1370.0,1848.0,1912.1,195964.8,123.3,1.504286
2002,Rajasthan,Gram,Rabi,592443.48,486625.88,404.9,85504.54,5722.44,0.821388
2023,Madhya Pradesh,Linseed,Rabi,115988.82,116571.88,1135.7,14240362.69,31192.2,1.005027
2024,Chhattisgarh,Turmeric,Whole Year,1049.7,1225.03,1285.1,176107.18,298.69,1.167029
2019,Gujarat,Arhar/Tur,Kharif,212698.0,210689.0,1067.8,36533008.48,78698.26,1.1225
2001,Assam,Tapioca,Whole Year,2904.0,13710.0,1824.7,296585.52,755.04,4.384348
2000,Haryana,Urad,Kharif,1527.0,300.0,383.7,149905.59,397.02,0.115833
2013,Jharkhand,Arhar/Tur,Rabi,39731.0,57154.0,1253.6,5740732.19,10727.37,1.66087
2024,Telangana,Mesta,Kharif,73.81,0.74,1156.4,10684.31,24.26,0.01
2012,Meghalaya,Mesta,Kharif,4435.0,25871.0,2945.3,668798.0,1374.85,6.01
2013,Mizoram,Maize,Kharif,5618.0,7994.0,1848.8,811744.82,1516.86,1.65625
2024,Karnataka,Bajra,Kharif,118627.91,121013.91,1194.0,18037092.72,32765.45,1.020113
2011,Andhra Pradesh,Sunflower,Whole Year,157535.0,123565.0,861.9,26390263.2,51986.55,0.978182
2026,Nagaland,Bajra,Kharif,1196.42,908.09,1528.9,175524.14,332.25,0.759002
2000,Manipur,Rice,Kharif,156890.0,381750.0,1969.7,15401891.3,40791.4,2.26
2026,Andhra Pradesh,Horse-gram,Kharif,28001.76,12322.51,851.5,4519475.0,8163.57,0.440062
2006,Puducherry,Arecanut,Kharif,63.0,82.0,1434.6,8045.73,13.86,1.3
2022,Telangana,Tobacco,Kharif,2243.28,8686.17,953.6,381034.34,896.33,3.872088
2024,Andhra Pradesh,Garlic,Whole Year,506.78,3755.1,794.8,82137.87,131.49,7.409742
2025,West Bengal,Onion,Rabi,208967.86,4450564.54,1832.5,24818.55,335.56,21.297842
2014,Chhattisgarh,Gram,Rabi,293263.0,311152.0,1274.7,44270982.48,96776.79,1.113077
2014,Tripura,Rice,Kharif,257273.0,746954.0,2015.7,38837932.08,84900.09,2.885
2019,Andhra Pradesh,Banana,Whole Year,97695.0,5861700.0,899.2,16780093.2,36147.15,60.0
2021,West Bengal,Khesari,Rabi,43982.84,43946.8,1745.1,6028103.68,12238.48,0.999181
2017,Tamil Nadu,Black pepper,Whole Year,5265.0,1149.0,970.9,828921.6,2000.7,0.163125
2011,Karnataka,Small millets,Kharif,23174.0,12622.0,1179.0,3882108.48,7647.42,0.4965
2016,Jammu and Kashmir,Other  Rabi pulses,Rabi,548.0,297.0,902.8,83981.0,191.8,0.796667
2001,Kerala,Banana,Whole Year,50871.0,375903.0,2946.7,5195455.23,13226.46,7.347857
2013,Chhattisgarh,Soyabean,Kharif,107772.0,111862.0,1418.3,15571976.28,29098.44,1.091579
2018,Jammu and Kashmir,other oilseeds,Kharif,1.0,1.0,1016.3,162.2,0.35,0.5
2009,Rajasthan,Sesamum,Kharif,43490.56,21187.63,464.4,7629.22,462.09,0.487178
2026,Uttarakhand,Onion,Whole Year,2946.56,36494.08,1661.4,492259.12,966.57,12.385309
2005,Himachal Pradesh,Gram,Rabi,1338.0,715.0,1248.1,160452.96,280.98,0.425556
2024,Uttarakhand,Sesamum,Kharif,2028.74,585.7,1249.1,314611.82,547.65,0.2887
2016,Bihar,Khesari,Rabi,52102.0,55176.0,1205.6,7984631.5,18235.7,0.947714
2000,Assam,Sesamum,Kharif,14960.0,8076.0,1965.5,1468623.2,3889.6,0.489565
2023,Haryana,Rice,Kharif,1302241.81,4045189.49,466.6,182241175.3,370411.1,3.106327
2023,Nagaland,Wheat,Rabi,4131.12,6271.33,1433.1,549407.85,1030.92,1.518069
2024,Kerala,Groundnut,Kharif,1456.84,2607.42,3081.4,213274.49,375.12,1.789774
2000,Chhattisgarh,Urad,Kharif,116722.0,32851.0,896.4,11458598.74,30347.72,0.2825
2013,Telangana,Cotton(lint),Kharif,1712830.0,4265305.0,1348.7,247486806.7,462464.1,2.458889
2021,Mizoram,Tapioca,Kharif,189.46,1745.53,2179.1,28497.1,45.84,9.213097
2000,Andhra Pradesh,Other Kharif pulses,Kharif,19850.0,5000.0,935.6,1948674.5,5161.0,0.275263
2000,Haryana,Sesamum,Kharif,3527.0,1000.0,383.7,346245.59,917.02,0.15
2016,Punjab,Potato,Rabi,247944.46,5882893.5,527.4,39949.7,398.28,23.726658
2009,Chhattisgarh,Sunflower,Kharif,4523.0,589.0,956.9,704773.86,768.91,0.305385
2015,Delhi,Barley,Kharif,62.0,181.0,757.7,9790.42,20.46,2.92
2013,Madhya Pradesh,Gram,Rabi,2774323.0,2102496.0,1451.4,400861930.3,749067.21,0.866471
2016,Meghalaya,Castor seed,Rabi,72.0,65.0,3837.1,11034.0,25.2,1.004
2002,Gujarat,Castor seed,Kharif,242200.0,283100.0,458.4,22929074.0,60550.0,1.162941
2003,Tripura,Potato,Whole Year,5665.0,89565.0,2487.9,560721.7,1359.6,15.6275
2015,West Bengal,Soyabean,Kharif,600.0,436.0,1717.0,94746.0,198.0,0.62
